sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
10,0.978529,-0.328495,-0.659636,0.590283,-0.352132,-0.240768,0.976169,-0.316783,-0.644291,0.602153,-0.342442,-0.240601,0.980383,-0.33369,-0.646681,0.593729,-0.369203,-0.218154,0.986887,-0.334798,-0.65523,0.592813,-0.348155,-0.234214
11,0.980624,-0.304253,-0.659753,0.611937,-0.360293,-0.240506,0.975638,-0.306831,-0.655336,0.591704,-0.347069,-0.260735,0.973282,-0.31718,-0.662522,0.597844,-0.357883,-0.265408,0.981399,-0.299454,-0.655106,0.580864,-0.339077,-0.261302
12,0.978539,-0.298899,-0.685222,0.589948,-0.334195,-0.257781,0.967046,-0.295452,-0.68053,0.59986,-0.340932,-0.244479,0.97928,-0.286082,-0.684016,0.584723,-0.345851,-0.262514,0.965589,-0.298717,-0.676937,0.589289,-0.332321,-0.24879
13,0.967594,-0.281414,-0.700756,0.589382,-0.337092,-0.277092,0.967915,-0.282812,-0.681817,0.620581,-0.336762,-0.262638,0.97406,-0.275153,-0.698685,0.590679,-0.325277,-0.263401,0.973342,-0.279199,-0.699118,0.581506,-0.337794,-0.275021
14,0.960776,-0.248583,-0.708856,0.587064,-0.300683,-0.275436,0.96045,-0.258575,-0.714238,0.580676,-0.313939,-0.282878,0.966962,-0.251259,-0.704196,0.602669,-0.304828,-0.268913,0.963497,-0.253627,-0.71292,0.608909,-0.319314,-0.293783
15,0.95926,-0.235191,-0.71991,0.601546,-0.319647,-0.284115,0.962913,-0.23985,-0.719729,0.59871,-0.308516,-0.29969,0.972593,-0.241825,-0.71838,0.618757,-0.291955,-0.280085,0.96657,-0.237609,-0.723817,0.580137,-0.318032,-0.285807
16,0.946187,-0.220622,-0.735163,0.587471,-0.294098,-0.304125,0.959164,-0.208697,-0.740913,0.611646,-0.281969,-0.284902,0.955607,-0.220726,-0.741844,0.605885,-0.295094,-0.307211,0.957661,-0.214849,-0.739159,0.597667,-0.294012,-0.310039
17,0.959871,-0.209051,-0.747433,0.586477,-0.283768,-0.290867,0.950211,-0.20448,-0.752219,0.591437,-0.280722,-0.320249,0.951373,-0.200038,-0.750872,0.576311,-0.274492,-0.31443,0.95057,-0.212663,-0.744091,0.590486,-0.286242,-0.299095
18,0.938487,-0.18347,-0.754099,0.598121,-0.271311,-0.310395,0.939606,-0.185879,-0.761544,0.581036,-0.26568,-0.320924,0.943741,-0.181545,-0.756913,0.589614,-0.274946,-0.318914,0.93508,-0.187791,-0.761429,0.582658,-0.287757,-0.319628
19,0.937834,-0.167413,-0.766871,0.60287,-0.251891,-0.346821,0.941433,-0.16396,-0.766706,0.588875,-0.270724,-0.309685,0.929699,-0.172593,-0.778315,0.588881,-0.27384,-0.339054,0.927994,-0.15843,-0.775286,0.590417,-0.25762,-0.330367
20,0.939147,-0.144391,-0.780981,0.590439,-0.246552,-0.333653,0.928745,-0.154138,-0.785448,0.597331,-0.274031,-0.328836,0.929353,-0.142271,-0.790825,0.594658,-0.26143,-0.320948,0.926707,-0.146749,-0.781006,0.591052,-0.242498,-0.349212
21,0.928914,-0.130401,-0.793741,0.598174,-0.24388,-0.356394,0.927118,-0.128836,-0.791184,0.605688,-0.247438,-0.343692,0.924415,-0.119801,-0.795988,0.590505,-0.253775,-0.344833,0.924978,-0.133831,-0.799993,0.614032,-0.233509,-0.356035
22,0.921539,-0.107871,-0.808286,0.593801,-0.2397,-0.368268,0.913797,-0.108823,-0.810729,0.600323,-0.231806,-0.360014,0.916826,-0.111939,-0.802761,0.609992,-0.239959,-0.351488,0.916498,-0.107779,-0.806498,0.609312,-0.238216,-0.346935
23,0.894841,-0.099572,-0.810743,0.584725,-0.235486,-0.36925,0.91671,-0.091634,-0.814197,0.608136,-0.22486,-0.376029,0.901029,-0.085762,-0.812849,0.573523,-0.215994,-0.342141,0.913065,-0.091681,-0.82319,0.587417,-0.238604,-0.368918
24,0.905646,-0.066385,-0.826102,0.580023,-0.219277,-0.353876,0.899785,-0.066973,-0.828429,0.594074,-0.216517,-0.38713,0.906631,-0.08122,-0.824656,0.605664,-0.222357,-0.370556,0.894174,-0.075158,-0.827837,0.578932,-0.210341,-0.38211
25,0.893645,-0.045955,-0.840112,0.590317,-0.225523,-0.390195,0.893263,-0.046196,-0.830868,0.585879,-0.194154,-0.373387,0.901116,-0.047788,-0.838017,0.589218,-0.224132,-0.382732,0.895594,-0.047431,-0.839615,0.588417,-0.201897,-0.374695
26,0.892223,-0.0419,-0.849343,0.590046,-0.177113,-0.403183,0.881239,-0.040351,-0.857585,0.593955,-0.192893,-0.409513,0.882695,-0.035093,-0.857116,0.569739,-0.197096,-0.396704,0.884897,-0.025449,-0.847175,0.581139,-0.189881,-0.393393
27,0.867602,-0.018568,-0.851974,0.596672,-0.200513,-0.387206,0.868134,-0.018535,-0.856394,0.574956,-0.186009,-0.396902,0.866581,-0.018449,-0.859515,0.589962,-0.175552,-0.402261,0.871512,-0.018232,-0.863928,0.581994,-0.20175,-0.395341
28,0.866255,0.012358,-0.873045,0.581344,-0.172788,-0.391296,0.86238,0.017284,-0.864293,0.585518,-0.168033,-0.395484,0.871588,0.000392,-0.863136,0.594271,-0.175417,-0.398155,0.860423,-0.000144,-0.861435,0.584329,-0.177782,-0.412314
29,0.861166,0.026508,-0.872591,0.583278,-0.155975,-0.401887,0.856394,0.018831,-0.88407,0.575474,-0.155522,-0.414943,0.855809,0.018984,-0.882448,0.588538,-0.149233,-0.413528,0.864327,0.020441,-0.882327,0.565615,-0.148734,-0.407733
30,0.849091,0.044577,-0.874337,0.557708,-0.15351,-0.429953,0.851941,0.043299,-0.883819,0.58149,-0.148807,-0.43435,0.847326,0.043513,-0.88107,0.560683,-0.15238,-0.424414,0.849593,0.050134,-0.880722,0.574051,-0.142854,-0.421043
31,0.833007,0.064297,-0.903368,0.579441,-0.145711,-0.426438,0.832736,0.052621,-0.891601,0.567875,-0.145619,-0.426041,0.831992,0.057076,-0.892703,0.563462,-0.149999,-0.426968,0.83844,0.058774,-0.89584,0.552289,-0.123629,-0.440044
32,0.822131,0.079946,-0.901269,0.562412,-0.130339,-0.423714,0.813962,0.08435,-0.897829,0.574851,-0.124216,-0.461295,0.827504,0.078084,-0.901226,0.558172,-0.12659,-0.432784,0.826724,0.078447,-0.9063,0.56855,-0.127057,-0.445255
33,0.808308,0.092505,-0.905028,0.560172,-0.116657,-0.435826,0.810076,0.095565,-0.913277,0.582687,-0.121691,-0.446098,0.816967,0.10005,-0.907884,0.558181,-0.121712,-0.456958,0.809081,0.09206,-0.907479,0.564154,-0.1025,-0.430701
34,0.802512,0.116431,-0.921828,0.559763,-0.119893,-0.462728,0.798823,0.12695,-0.913536,0.559332,-0.110251,-0.454444,0.798344,0.113722,-0.913081,0.557479,-0.10345,-0.447047,0.795542,0.125212,-0.914288,0.546647,-0.093624,-0.467292
35,0.792872,0.137843,-0.924704,0.536711,-0.106912,-0.469154,0.783771,0.139705,-0.922561,0.566044,-0.099194,-0.462444,0.79406,0.136762,-0.930165,0.555902,-0.106025,-0.458412,0.791105,0.136174,-0.919917,0.564732,-0.09575,-0.45439
36,0.776306,0.153424,-0.936735,0.555215,-0.082128,-0.480323,0.782465,0.152967,-0.933453,0.556557,-0.100558,-0.462768,0.786699,0.151702,-0.937736,0.559122,-0.083747,-0.486138,0.777867,0.148803,-0.92982,0.566765,-0.097293,-0.477228
37,0.771791,0.176,-0.932838,0.547751,-0.071322,-0.4576,0.767595,0.172551,-0.941738,0.551235,-0.067643,-0.453908,0.770862,0.165203,-0.939887,0.551624,-0.066165,-0.482475,0.766283,0.177925,-0.945695,0.550242,-0.054916,-0.480382
38,0.756221,0.195933,-0.942751,0.53275,-0.064842,-0.488691,0.75634,0.188376,-0.947206,0.555217,-0.064179,-0.473135,0.749268,0.188342,-0.944475,0.537251,-0.070771,-0.491599,0.756562,0.196724,-0.948175,0.550111,-0.06401,-0.473728
39,0.747369,0.199178,-0.950634,0.536122,-0.064861,-0.492239,0.74515,0.199602,-0.948976,0.528279,-0.058907,-0.500442,0.743785,0.215675,-0.9576,0.53348,-0.063361,-0.467415,0.753734,0.205627,-0.957068,0.551665,-0.041517,-0.484067
40,0.741381,0.229286,-0.96747,0.543785,-0.040357,-0.508913,0.730881,0.230553,-0.955721,0.541009,-0.03924,-0.483116,0.730487,0.227419,-0.95535,0.53019,-0.062251,-0.50173,0.727377,0.224623,-0.965859,0.530691,-0.024041,-0.496948
41,0.720249,0.243687,-0.958322,0.548181,-0.03687,-0.50595,0.719005,0.251585,-0.966757,0.545967,-0.033687,-0.510349,0.711439,0.242221,-0.957002,0.528691,-0.038374,-0.494986,0.705146,0.243787,-0.965157,0.542195,-0.02981,-0.50877
42,0.703807,0.264528,-0.973098,0.530438,-0.030645,-0.506948,0.706521,0.273389,-0.97252,0.529753,-0.014252,-0.509419,0.710503,0.269988,-0.96719,0.535529,0.007072,-0.524477,0.696301,0.249714,-0.967937,0.516123,-0.033582,-0.503664
43,0.678121,0.290792,-0.972345,0.513487,-0.009495,-0.506491,0.687516,0.284661,-0.973896,0.536777,0.01,-0.515555,0.693662,0.283327,-0.978319,0.503683,-0.004275,-0.532406,0.691793,0.273146,-0.974006,0.528986,0.004362,-0.504667
44,0.677376,0.300458,-0.981411,0.499728,0.021782,-0.525107,0.683739,0.297791,-0.972617,0.524554,-0.000679,-0.501877,0.676459,0.303801,-0.984749,0.517649,-0.004323,-0.529773,0.671574,0.297085,-0.976004,0.516867,-0.001971,-0.521774
45,0.661789,0.321111,-0.978301,0.525248,0.033851,-0.525828,0.659753,0.318336,-0.988231,0.520702,0.006289,-0.542786,0.669059,0.323873,-0.967666,0.511064,-0.016651,-0.524078,0.667107,0.314225,-0.976213,0.506916,0.008566,-0.526481
46,0.648791,0.340412,-0.996315,0.487039,0.037142,-0.516854,0.656853,0.343224,-0.987774,0.487261,0.015786,-0.518769,0.650558,0.326576,-0.993663,0.501812,0.026987,-0.532345,0.656348,0.332428,-0.985124,0.475366,0.025009,-0.54323
47,0.638539,0.358328,-0.987654,0.49081,0.036835,-0.534688,0.629076,0.358196,-0.979332,0.512871,0.052212,-0.550811,0.633273,0.35272,-0.983264,0.513719,0.017974,-0.527028,0.6273,0.358065,-0.98858,0.501361,0.033713,-0.534366
48,0.621939,0.373004,-0.994634,0.511156,0.055523,-0.538179,0.615449,0.3636,-0.992035,0.47462,0.03732,-0.529643,0.619777,0.376464,-0.976424,0.480462,0.064408,-0.560153,0.620122,0.36721,-0.985355,0.509967,0.044136,-0.547093
49,0.599362,0.388174,-0.999591,0.473055,0.068104,-0.54002,0.598416,0.378141,-0.996476,0.492241,0.049221,-0.542522,0.596454,0.385336,-0.982148,0.491217,0.06142,-0.541134,0.600371,0.394742,-0.981805,0.500634,0.063418,-0.544171
50,0.588945,0.40602,-0.991366,0.473657,0.079556,-0.543858,0.58994,0.400966,-0.992753,0.474574,0.060249,-0.533031,0.602944,0.411711,-0.992202,0.471808,0.061533,-0.555611,0.588223,0.406351,-0.985821,0.484903,0.087451,-0.554179
51,0.569516,0.420646,-0.998156,0.464269,0.094245,-0.564101,0.567314,0.42126,-1.00472,0.482941,0.097298,-0.538695,0.573047,0.424455,-0.993599,0.472021,0.072692,-0.565168,0.571862,0.418329,-1.002931,0.479291,0.085995,-0.561995
52,0.566096,0.440292,-1.001526,0.465121,0.11801,-0.549343,0.549642,0.451394,-1.00467,0.467937,0.080008,-0.560862,0.55694,0.431767,-0.995312,0.439765,0.089107,-0.556979,0.55882,0.440555,-1.002367,0.483543,0.103637,-0.549447
53,0.545014,0.46727,-1.006154,0.463537,0.098424,-0.582008,0.543817,0.461584,-1.0063,0.460016,0.106407,-0.567851,0.539666,0.460765,-0.995779,0.462926,0.117038,-0.553525,0.546637,0.461795,-0.995071,0.466236,0.097505,-0.55021
54,0.525013,0.477416,-1.003961,0.460323,0.098292,-0.566359,0.52649,0.468543,-1.000087,0.457248,0.119639,-0.567842,0.522583,0.46426,-0.992994,0.437096,0.100153,-0.549231,0.535234,0.466513,-1.002654,0.444663,0.117748,-0.565534
55,0.507375,0.487804,-1.000907,0.434172,0.126661,-0.559325,0.512609,0.501738,-1.000626,0.443521,0.095958,-0.573103,0.503779,0.496048,-0.994339,0.449914,0.128095,-0.562816,0.513408,0.483908,-1.008976,0.448342,0.124303,-0.565758
56,0.49221,0.500161,-0.99912,0.431037,0.140391,-0.583645,0.483509,0.505413,-0.989635,0.449864,0.120019,-0.571496,0.492281,0.504061,-0.997575,0.453617,0.137212,-0.550508,0.498175,0.511295,-1.005738,0.436263,0.123498,-0.566411
57,0.482798,0.528193,-1.001462,0.422933,0.154696,-0.588256,0.476609,0.527032,-0.998779,0.410084,0.158634,-0.576087,0.478449,0.514537,-0.998754,0.420526,0.166104,-0.564189,0.479475,0.529712,-0.995338,0.440544,0.13663,-0.575726
58,0.457848,0.533589,-0.995809,0.420407,0.145181,-0.572927,0.452943,0.535222,-0.993361,0.409422,0.153065,-0.577169,0.462884,0.541057,-1.007428,0.428888,0.160031,-0.57147,0.457263,0.53458,-0.997963,0.422766,0.169073,-0.580852
59,0.436054,0.56071,-0.992027,0.395915,0.18004,-0.586802,0.436522,0.553834,-0.995333,0.407725,0.176203,-0.572948,0.445199,0.556254,-0.990929,0.419622,0.170818,-0.575342,0.43323,0.560147,-0.999998,0.407927,0.173962,-0.607195
60,0.432741,0.563177,-0.999482,0.404798,0.177219,-0.592357,0.421177,0.571327,-0.986639,0.393791,0.18655,-0.602046,0.432602,0.559589,-1.00078,0.406974,0.171934,-0.57283,0.427218,0.575038,-0.994166,0.380818,0.165598,-0.581757
61,0.406185,0.584084,-0.997452,0.391581,0.196058,-0.579564,0.403436,0.588223,-0.989916,0.400657,0.190675,-0.593217,0.411874,0.590353,-0.99107,0.388119,0.188435,-0.597223,0.411398,0.584854,-1.002812,0.396228,0.193755,-0.576854
62,0.383865,0.599419,-0.983025,0.389869,0.220027,-0.594365,0.384083,0.601891,-0.986968,0.382077,0.214977,-0.580837,0.392827,0.605365,-0.992206,0.390062,0.204838,-0.572548,0.390918,0.604774,-0.992141,0.392317,0.214966,-0.578931
63,0.377143,0.616569,-0.992236,0.392021,0.224932,-0.593909,0.368134,0.621575,-0.981961,0.374028,0.213455,-0.577285,0.374411,0.618367,-1.002146,0.372982,0.199076,-0.593044,0.370123,0.608953,-0.98966,0.379658,0.20838,-0.592707
64,0.348391,0.627063,-0.988192,0.360311,0.225411,-0.586469,0.351381,0.630646,-0.989925,0.368157,0.218462,-0.58334,0.357618,0.624589,-0.988722,0.359012,0.218537,-0.575871,0.357887,0.642387,-0.988185,0.386341,0.215532,-0.574218
65,0.341595,0.646367,-0.981248,0.374594,0.234425,-0.605626,0.32817,0.648078,-0.983019,0.346322,0.224603,-0.589414,0.344332,0.640064,-0.976448,0.373739,0.223505,-0.586273,0.324757,0.638675,-0.995073,0.392277,0.24223,-0.584709
66,0.319407,0.653667,-0.981602,0.35103,0.242082,-0.596234,0.323162,0.653922,-0.978858,0.344601,0.231142,-0.590102,0.324256,0.661285,-0.980234,0.346393,0.242345,-0.614852,0.318785,0.659548,-0.97937,0.353446,0.246697,-0.587263
67,0.305215,0.674985,-0.97252,0.343257,0.251283,-0.604862,0.311283,0.657583,-0.970142,0.342442,0.238461,-0.57989,0.297852,0.672954,-0.977593,0.347623,0.242685,-0.58932,0.297703,0.674656,-0.977886,0.354058,0.271645,-0.593644
68,0.282125,0.685322,-0.973647,0.327856,0.242648,-0.603903,0.293097,0.685574,-0.973992,0.330174,0.255926,-0.599743,0.290955,0.682018,-0.976025,0.333992,0.266844,-0.610361,0.282517,0.693543,-0.957418,0.349031,0.26038,-0.604077
69,0.258321,0.708809,-0.970938,0.322262,0.263779,-0.617504,0.261502,0.704639,-0.964205,0.303461,0.266396,-0.596285,0.275007,0.703343,-0.968025,0.313881,0.263708,-0.587411,0.26928,0.703762,-0.961932,0.34106,0.278933,-0.611371
70,0.254204,0.717172,-0.966886,0.323183,0.296631,-0.599439,0.253543,0.710789,-0.954544,0.287247,0.27206,-0.592999,0.254946,0.722656,-0.973917,0.299161,0.278426,-0.588293,0.251445,0.715754,-0.964946,0.316043,0.280717,-0.597404
71,0.236837,0.722387,-0.953749,0.296007,0.286808,-0.612955,0.23115,0.726521,-0.948448,0.294019,0.28541,-0.580803,0.231112,0.722476,-0.953301,0.295479,0.299139,-0.600851,0.23288,0.733324,-0.949239,0.31153,0.307531,-0.612292
72,0.211186,0.741629,-0.949182,0.271866,0.292786,-0.582934,0.214338,0.743037,-0.950272,0.295457,0.296332,-0.598239,0.21185,0.727746,-0.946494,0.288022,0.317747,-0.589418,0.206628,0.735864,-0.949958,0.294447,0.30341,-0.588309
73,0.199723,0.752891,-0.937315,0.293062,0.303105,-0.5995,0.192717,0.751169,-0.941136,0.294779,0.325123,-0.598021,0.200129,0.760522,-0.944194,0.284801,0.308629,-0.601775,0.189415,0.752239,-0.946375,0.278505,0.283233,-0.592016
74,0.166767,0.767015,-0.936178,0.270692,0.329597,-0.602508,0.17515,0.75902,-0.937594,0.271116,0.31985,-0.601468,0.178999,0.763372,-0.938356,0.269993,0.316263,-0.597396,0.17575,0.761921,-0.949744,0.267152,0.31827,-0.597548
75,0.159494,0.777322,-0.94165,0.270773,0.341949,-0.597886,0.156763,0.773977,-0.94228,0.263033,0.344119,-0.605352,0.168841,0.778606,-0.926858,0.262404,0.326535,-0.606063,0.151745,0.773103,-0.937025,0.2732,0.322485,-0.59374
76,0.142657,0.789852,-0.93151,0.255029,0.335789,-0.598506,0.137122,0.784,-0.926716,0.246353,0.340753,-0.58203,0.137451,0.797904,-0.927822,0.245183,0.339479,-0.587324,0.137951,0.787444,-0.925363,0.263548,0.347449,-0.593
77,0.113984,0.803101,-0.921716,0.250335,0.34399,-0.586087,0.111723,0.810074,-0.922213,0.247954,0.350482,-0.608571,0.121498,0.803005,-0.906222,0.244127,0.350076,-0.608464,0.122265,0.790247,-0.917612,0.234663,0.351749,-0.591392
78,0.09985,0.812591,-0.900229,0.242608,0.351081,-0.595548,0.102814,0.814403,-0.905658,0.244068,0.351034,-0.586333,0.107283,0.812845,-0.910188,0.224914,0.35838,-0.585109,0.095471,0.813623,-0.911672,0.213223,0.370269,-0.588389
79,0.085158,0.813919,-0.906738,0.226851,0.380087,-0.591686,0.085561,0.822204,-0.908165,0.226072,0.355716,-0.590557,0.081107,0.830914,-0.906848,0.20959,0.367417,-0.572502,0.076173,0.825934,-0.903675,0.226395,0.365982,-0.598381
80,0.067271,0.839441,-0.889791,0.218173,0.364144,-0.569222,0.059078,0.831518,-0.88723,0.215434,0.385833,-0.586304,0.067963,0.825587,-0.888024,0.207863,0.386071,-0.588172,0.060363,0.834522,-0.892829,0.213508,0.378894,-0.603566
81,0.044824,0.850327,-0.879315,0.204497,0.381597,-0.588625,0.047811,0.84718,-0.879158,0.178594,0.4032,-0.572301,0.045518,0.844618,-0.887454,0.205358,0.383497,-0.580898,0.044562,0.835581,-0.888667,0.194468,0.403012,-0.587219
82,0.025886,0.85626,-0.87813,0.188009,0.406963,-0.588924,0.026298,0.857876,-0.881009,0.187851,0.380887,-0.57825,0.025927,0.859694,-0.876443,0.196498,0.388837,-0.58862,0.020906,0.860818,-0.883588,0.199855,0.391046,-0.566745
83,0.005188,0.855459,-0.863207,0.180265,0.403187,-0.596295,0.005053,0.857886,-0.875297,0.184481,0.404007,-0.570817,0.007026,0.860354,-0.873246,0.169125,0.400216,-0.577184,0.001508,0.868665,-0.868637,0.185435,0.406552,-0.579251
84,-0.014286,0.871954,-0.855691,0.167887,0.42244,-0.571959,-0.008247,0.875659,-0.865287,0.167279,0.405133,-0.57503,-0.012556,0.872718,-0.86009,0.162187,0.406732,-0.57832,-0.006203,0.87427,-0.854327,0.168865,0.426112,-0.580136
85,-0.0265,0.880989,-0.845056,0.144039,0.419479,-0.579901,-0.03901,0.885032,-0.860134,0.154897,0.440346,-0.567499,-0.030212,0.887275,-0.858058,0.1676,0.420361,-0.557102,-0.027484,0.889016,-0.849086,0.154661,0.433543,-0.582213
86,-0.053005,0.893276,-0.848282,0.149401,0.433817,-0.571836,-0.052906,0.88434,-0.844495,0.157048,0.424807,-0.583268,-0.052574,0.883847,-0.83933,0.152939,0.424557,-0.569037,-0.047238,0.89415,-0.8387,0.14271,0.438334,-0.573654
87,-0.070726,0.900711,-0.82641,0.123908,0.431704,-0.573362,-0.069263,0.894831,-0.828522,0.140767,0.428983,-0.578047,-0.072722,0.900408,-0.827918,0.140158,0.4271,-0.552708,-0.070661,0.898691,-0.8223,0.117368,0.423832,-0.568337
88,-0.090258,0.914808,-0.824309,0.125482,0.43949,-0.564926,-0.086504,0.901744,-0.819718,0.103458,0.443186,-0.556668,-0.078458,0.907832,-0.822363,0.132532,0.437487,-0.548628,-0.08876,0.910587,-0.820266,0.106195,0.446494,-0.548256
89,-0.10712,0.920795,-0.811267,0.110533,0.436563,-0.563762,-0.108215,0.914723,-0.808415,0.116046,0.436224,-0.562562,-0.107621,0.912715,-0.802753,0.113917,0.448858,-0.571092,-0.110853,0.911875,-0.806543,0.112613,0.440243,-0.565811
90,-0.124593,0.931491,-0.797927,0.109583,0.473526,-0.556382,-0.126653,0.920461,-0.794252,0.120335,0.463855,-0.563404,-0.121479,0.924769,-0.794579,0.10472,0.465376,-0.573279,-0.126199,0.925036,-0.797935,0.098742,0.461566,-0.561718
91,-0.150564,0.935438,-0.783111,0.104446,0.454937,-0.557251,-0.144083,0.921944,-0.779816,0.102423,0.455555,-0.559549,-0.138574,0.929691,-0.790979,0.082061,0.454088,-0.551871,-0.135005,0.930315,-0.797037,0.083356,0.459789,-0.56412
92,-0.161728,0.938661,-0.767222,0.075619,0.462931,-0.572379,-0.163516,0.938618,-0.76883,0.084729,0.471415,-0.560314,-0.15733,0.935022,-0.76721,0.071793,0.471879,-0.546667,-0.164875,0.942176,-0.778259,0.08235,0.472855,-0.562691
93,-0.180093,0.942318,-0.769423,0.082076,0.467058,-0.546522,-0.183509,0.938593,-0.772967,0.065944,0.47799,-0.547645,-0.182564,0.932619,-0.763565,0.079124,0.480123,-0.530297,-0.182016,0.934712,-0.757293,0.082426,0.493136,-0.551676
94,-0.201366,0.948577,-0.747961,0.057717,0.511472,-0.53191,-0.193216,0.941323,-0.753033,0.05969,0.474859,-0.560544,-0.198585,0.953766,-0.747691,0.057175,0.494515,-0.536818,-0.196433,0.945437,-0.747199,0.032213,0.485576,-0.522973
95,-0.216053,0.958741,-0.744328,0.049924,0.484111,-0.524116,-0.215764,0.961097,-0.735465,0.040613,0.495661,-0.532029,-0.224284,0.953709,-0.739619,0.039059,0.49557,-0.509281,-0.214925,0.946937,-0.736733,0.058217,0.48086,-0.518244
96,-0.2446,0.957592,-0.723601,0.044966,0.510327,-0.534806,-0.235042,0.96741,-0.721588,0.036435,0.505433,-0.528962,-0.233842,0.957166,-0.721332,0.04003,0.492525,-0.526487,-0.23542,0.962589,-0.715382,0.048657,0.506472,-0.521835
97,-0.255601,0.966166,-0.706805,0.022603,0.521769,-0.543756,-0.247248,0.965497,-0.720438,0.024964,0.501526,-0.529407,-0.257332,0.96868,-0.709351,0.00892,0.506965,-0.528588,-0.251225,0.966678,-0.703861,0.033722,0.5036,-0.526144
98,-0.268991,0.966459,-0.696336,0.004843,0.514175,-0.518591,-0.267912,0.975536,-0.70301,-0.000956,0.51064,-0.503747,-0.272001,0.967708,-0.695363,0.02442,0.500224,-0.540919,-0.271174,0.970649,-0.706422,0.022458,0.510621,-0.516475
99,-0.288186,0.982827,-0.674434,-0.013206,0.513007,-0.512836,-0.285605,0.979048,-0.687026,-0.001697,0.51265,-0.513011,-0.29081,0.977388,-0.680959,0.003426,0.507221,-0.511611,-0.287565,0.972088,-0.686815,0.00625,0.504897,-0.526714
100,-0.307699,0.971952,-0.672268,-0.020167,0.532417,-0.502936,-0.314334,0.976742,-0.668794,-0.02927,0.544166,-0.521047,-0.305694,0.97738,-0.667606,-0.023365,0.514123,-0.494184,-0.31312,0.976025,-0.680738,0.003884,0.50904,-0.507506
101,-0.322693,0.983235,-0.647723,-0.018235,0.528661,-0.524952,-0.321687,0.994676,-0.650706,-0.01448,0.517058,-0.500862,-0.323105,0.983167,-0.646791,0.003086,0.508044,-0.501906,-0.331262,0.980287,-0.656438,-0.015942,0.520904,-0.51322
