sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
12,0.969895,-0.300551,-0.678432,0.70055,-0.381693,-0.299601,0.96819,-0.294338,-0.689357,0.699851,-0.396531,-0.295592,0.964595,-0.292473,-0.677318,0.714607,-0.403302,-0.301639,0.961618,-0.2985,-0.680056,0.722617,-0.378948,-0.300225
13,0.97264,-0.271973,-0.691813,0.693516,-0.389402,-0.308259,0.969433,-0.275749,-0.694808,0.693932,-0.378565,-0.310114,0.963923,-0.274241,-0.68542,0.681887,-0.372682,-0.330089,0.967283,-0.276184,-0.688397,0.689705,-0.365837,-0.321828
14,0.964966,-0.250437,-0.703153,0.693881,-0.376856,-0.305453,0.969177,-0.255835,-0.70139,0.699851,-0.366624,-0.313476,0.965501,-0.25493,-0.710629,0.715809,-0.385337,-0.325118,0.979007,-0.258108,-0.707754,0.690881,-0.372996,-0.320275
15,0.964749,-0.245255,-0.724278,0.687463,-0.366013,-0.348425,0.96743,-0.246574,-0.714148,0.691064,-0.354071,-0.337253,0.960155,-0.234839,-0.725084,0.714759,-0.350972,-0.342471,0.959399,-0.245658,-0.726306,0.70261,-0.364532,-0.322806
16,0.961199,-0.214089,-0.728946,0.696845,-0.349636,-0.3658,0.954789,-0.221148,-0.738707,0.702535,-0.350365,-0.33663,0.94747,-0.219377,-0.737246,0.680684,-0.364974,-0.355974,0.952125,-0.219828,-0.746925,0.70007,-0.34397,-0.327115
17,0.951084,-0.202905,-0.750256,0.703368,-0.337685,-0.35752,0.952945,-0.19443,-0.752262,0.680399,-0.329104,-0.380799,0.9563,-0.196292,-0.748638,0.715398,-0.33009,-0.34719,0.953858,-0.194272,-0.751891,0.699972,-0.32772,-0.345193
18,0.949231,-0.183751,-0.761358,0.68315,-0.331234,-0.346823,0.93081,-0.184676,-0.758291,0.698955,-0.326807,-0.376864,0.946996,-0.17617,-0.753888,0.695905,-0.337893,-0.383781,0.948803,-0.184064,-0.759946,0.690894,-0.328969,-0.3949
19,0.936092,-0.168618,-0.769877,0.69516,-0.319049,-0.366596,0.939875,-0.160879,-0.773464,0.705737,-0.327672,-0.377292,0.932933,-0.164314,-0.778561,0.693616,-0.32885,-0.37071,0.935588,-0.172875,-0.77112,0.695852,-0.317445,-0.382833
20,0.93122,-0.142644,-0.791017,0.707046,-0.304899,-0.383902,0.929116,-0.14643,-0.785924,0.708012,-0.293815,-0.393814,0.928953,-0.153737,-0.781274,0.693594,-0.295432,-0.397188,0.931034,-0.143311,-0.788879,0.719325,-0.295749,-0.385679
21,0.924068,-0.135352,-0.78957,0.687221,-0.287828,-0.393905,0.923099,-0.135321,-0.794878,0.672724,-0.286915,-0.405733,0.918822,-0.120964,-0.801683,0.693276,-0.281962,-0.411207,0.920765,-0.130087,-0.791689,0.703958,-0.290653,-0.402632
22,0.915686,-0.106028,-0.810104,0.706216,-0.264057,-0.413619,0.916934,-0.11417,-0.805581,0.688793,-0.268551,-0.419464,0.91685,-0.10184,-0.813741,0.691048,-0.270278,-0.423926,0.917954,-0.105648,-0.806912,0.695255,-0.273497,-0.420295
23,0.90343,-0.095515,-0.81641,0.689055,-0.266802,-0.423765,0.918094,-0.089528,-0.814383,0.676841,-0.258973,-0.419166,0.904152,-0.087648,-0.821371,0.692335,-0.261897,-0.439799,0.918134,-0.086396,-0.819796,0.669446,-0.253683,-0.433062
24,0.893923,-0.075518,-0.832379,0.682746,-0.247029,-0.437316,0.896332,-0.07871,-0.826552,0.689742,-0.251066,-0.432777,0.902052,-0.065632,-0.830321,0.692963,-0.247087,-0.43821,0.896828,-0.06983,-0.830109,0.674353,-0.239324,-0.432773
25,0.882893,-0.053333,-0.832488,0.68523,-0.241067,-0.460167,0.889862,-0.053339,-0.840247,0.687465,-0.219908,-0.434062,0.889783,-0.061482,-0.832868,0.692106,-0.232067,-0.430593,0.886226,-0.051646,-0.844411,0.692857,-0.255807,-0.469247
26,0.884755,-0.02759,-0.860437,0.680326,-0.225412,-0.453504,0.884882,-0.038691,-0.84631,0.688137,-0.242405,-0.45917,0.894378,-0.036508,-0.847722,0.676936,-0.228314,-0.459735,0.891425,-0.036424,-0.855369,0.675876,-0.228529,-0.450032
27,0.868452,-0.012713,-0.851088,0.678878,-0.209878,-0.462596,0.885687,-0.008599,-0.85777,0.694908,-0.219203,-0.450556,0.869912,-0.017592,-0.85384,0.684417,-0.211075,-0.475926,0.875673,-0.011589,-0.858659,0.684682,-0.221156,-0.480007
28,0.864376,5.1e-05,-0.868488,0.679088,-0.19064,-0.469969,0.862062,0.011096,-0.863567,0.673501,-0.196946,-0.485435,0.864515,0.007149,-0.869177,0.672856,-0.1884,-0.478273,0.858914,0.012127,-0.869412,0.685405,-0.216018,-0.480374
29,0.850863,0.019935,-0.882448,0.682342,-0.179591,-0.479466,0.858584,0.033394,-0.874038,0.670361,-0.189606,-0.507194,0.842566,0.029304,-0.881818,0.681563,-0.183847,-0.47834,0.853267,0.024957,-0.870363,0.666588,-0.186793,-0.487728
30,0.849588,0.04256,-0.884611,0.678036,-0.163602,-0.485306,0.842191,0.048558,-0.887947,0.661174,-0.177211,-0.503637,0.844358,0.037171,-0.883341,0.671128,-0.176867,-0.495309,0.851384,0.041905,-0.879553,0.678143,-0.172388,-0.488871
31,0.83298,0.06542,-0.899757,0.657691,-0.188973,-0.516245,0.836058,0.058029,-0.901653,0.661333,-0.161494,-0.504387,0.842493,0.056415,-0.896877,0.667758,-0.180574,-0.501183,0.827742,0.064576,-0.902917,0.682444,-0.163944,-0.511537
32,0.823718,0.074075,-0.907943,0.66002,-0.157332,-0.508499,0.815582,0.092223,-0.899175,0.663889,-0.150051,-0.489423,0.81933,0.07364,-0.9127,0.644599,-0.151411,-0.519509,0.816797,0.083628,-0.899187,0.650203,-0.173832,-0.504061
33,0.818368,0.102332,-0.908308,0.659497,-0.140139,-0.504761,0.809009,0.101332,-0.917984,0.671714,-0.128449,-0.517345,0.817538,0.109882,-0.903018,0.679741,-0.145407,-0.531018,0.81589,0.09696,-0.915282,0.658008,-0.154383,-0.517889
34,0.806812,0.123218,-0.916069,0.646147,-0.129408,-0.522023,0.806715,0.118641,-0.926662,0.655147,-0.144843,-0.525304,0.798178,0.10881,-0.926226,0.666917,-0.127034,-0.513033,0.803755,0.121936,-0.922118,0.636516,-0.141144,-0.531297
35,0.794821,0.12931,-0.928324,0.63203,-0.102462,-0.531529,0.793308,0.130365,-0.923054,0.656568,-0.113652,-0.549529,0.792702,0.135555,-0.92095,0.668483,-0.12457,-0.532147,0.797126,0.132775,-0.929228,0.64146,-0.116472,-0.543322
36,0.778737,0.152736,-0.938826,0.646461,-0.097582,-0.530404,0.771424,0.1483,-0.92621,0.647711,-0.097605,-0.554955,0.784776,0.14816,-0.91796,0.645099,-0.108262,-0.547607,0.782873,0.155281,-0.939295,0.657986,-0.100033,-0.545985
37,0.76052,0.176457,-0.937929,0.65254,-0.097419,-0.56555,0.766275,0.171571,-0.936489,0.644069,-0.069849,-0.565024,0.764635,0.16792,-0.941683,0.653046,-0.089936,-0.553527,0.766628,0.17665,-0.94493,0.649193,-0.068861,-0.538395
38,0.766489,0.194444,-0.942603,0.651946,-0.065552,-0.570291,0.759144,0.194102,-0.939699,0.646743,-0.084083,-0.574732,0.754124,0.188463,-0.943977,0.638184,-0.081383,-0.576507,0.748407,0.187138,-0.935225,0.645701,-0.074059,-0.552853
39,0.738498,0.211717,-0.960214,0.610064,-0.075421,-0.567453,0.739624,0.214685,-0.942503,0.612765,-0.040742,-0.566904,0.748931,0.206489,-0.956243,0.616631,-0.058456,-0.552256,0.739702,0.207897,-0.953389,0.644628,-0.066096,-0.556839
40,0.727545,0.220746,-0.953545,0.628976,-0.064251,-0.570747,0.733086,0.235518,-0.950662,0.628721,-0.048048,-0.571116,0.725278,0.223418,-0.952236,0.622306,-0.005706,-0.581924,0.728441,0.232665,-0.95676,0.631522,-0.061323,-0.578806
41,0.72334,0.24412,-0.960665,0.606615,-0.046432,-0.556131,0.709364,0.245316,-0.962918,0.631445,-0.022308,-0.574254,0.712227,0.254467,-0.96722,0.621886,-0.039738,-0.603218,0.7118,0.244745,-0.967245,0.609638,-0.04543,-0.572227
42,0.702555,0.267684,-0.965239,0.598202,-0.02789,-0.582098,0.700363,0.266542,-0.968729,0.62194,-0.012466,-0.590105,0.702824,0.265551,-0.96141,0.61694,-0.032288,-0.592424,0.701294,0.268215,-0.966312,0.61588,-0.023002,-0.574852
43,0.686583,0.282541,-0.978749,0.612215,-0.007648,-0.606794,0.683143,0.28892,-0.959897,0.595162,-0.015153,-0.608657,0.678727,0.287703,-0.970253,0.611219,-0.001635,-0.591205,0.692478,0.291699,-0.975281,0.624628,-0.016902,-0.605511
44,0.676943,0.299481,-0.981875,0.611748,0.003429,-0.617708,0.676105,0.304313,-0.975175,0.607773,-0.008618,-0.60843,0.685501,0.302587,-0.973745,0.629583,0.019413,-0.617696,0.672945,0.301117,-0.974373,0.610471,0.000923,-0.60619
45,0.669863,0.313274,-0.977412,0.59477,0.039444,-0.608829,0.660796,0.318006,-0.979365,0.583187,0.009724,-0.61129,0.662475,0.311772,-0.979657,0.59613,0.010598,-0.61738,0.671159,0.307174,-0.975936,0.586961,-0.005091,-0.598987
46,0.64417,0.332754,-0.992456,0.60362,0.02388,-0.623531,0.646187,0.345086,-0.987577,0.563306,0.021399,-0.60225,0.648541,0.334363,-0.992949,0.572411,0.042396,-0.63362,0.638664,0.341579,-0.98535,0.571236,0.018376,-0.607142
47,0.627462,0.345035,-0.990705,0.583459,0.052413,-0.611142,0.634962,0.356336,-0.979114,0.595534,0.037605,-0.613554,0.630163,0.354094,-0.986131,0.572304,0.055245,-0.628953,0.637533,0.355608,-0.993551,0.589972,0.038637,-0.638758
48,0.62246,0.37387,-0.99102,0.587878,0.054788,-0.621858,0.614427,0.372185,-0.991931,0.56916,0.049853,-0.632431,0.624293,0.360149,-0.997263,0.58455,0.051732,-0.636623,0.613432,0.370232,-0.994281,0.560943,0.059334,-0.634504
49,0.602811,0.383801,-0.999334,0.555192,0.078145,-0.619056,0.605891,0.399679,-0.996854,0.577726,0.087093,-0.612527,0.599107,0.393361,-0.999051,0.583051,0.072519,-0.635898,0.601313,0.38568,-0.986898,0.571794,0.064814,-0.621456
50,0.594271,0.412794,-0.992547,0.554608,0.071592,-0.643436,0.587014,0.413429,-0.99148,0.551211,0.067649,-0.637761,0.589598,0.41739,-0.994364,0.578181,0.090823,-0.651827,0.586058,0.407441,-0.989315,0.5589,0.09537,-0.646599
51,0.572009,0.423842,-0.997339,0.552658,0.111447,-0.636491,0.567898,0.433578,-1.002824,0.547875,0.087397,-0.636405,0.585258,0.425797,-0.996943,0.555607,0.105511,-0.640055,0.58242,0.425971,-0.997041,0.541664,0.090245,-0.642248
52,0.554677,0.440643,-0.997043,0.539077,0.099276,-0.655181,0.554706,0.43402,-1.009383,0.543615,0.118195,-0.676646,0.555946,0.435361,-0.993848,0.534358,0.093592,-0.640283,0.568227,0.44198,-0.998236,0.549112,0.122514,-0.640212
53,0.54333,0.458661,-1.002047,0.536265,0.135893,-0.672203,0.550609,0.458445,-0.998832,0.54104,0.112213,-0.66557,0.537549,0.452394,-0.996895,0.510225,0.115707,-0.660737,0.537711,0.459524,-0.997189,0.523433,0.130481,-0.658606
54,0.529192,0.468992,-0.994268,0.518597,0.136183,-0.65396,0.525209,0.473796,-0.994858,0.508137,0.155209,-0.66954,0.52082,0.48316,-1.002379,0.536832,0.116263,-0.656616,0.526383,0.475731,-0.999703,0.525016,0.155595,-0.65431
55,0.50899,0.498185,-0.995417,0.528696,0.144083,-0.669624,0.508269,0.482705,-0.99755,0.534998,0.15606,-0.658471,0.51021,0.4865,-1.004042,0.509901,0.14757,-0.656471,0.50688,0.486442,-0.994695,0.5237,0.161217,-0.661701
56,0.492588,0.501902,-0.995161,0.493133,0.153938,-0.67829,0.493807,0.511572,-1.000116,0.505099,0.137564,-0.65688,0.489931,0.512767,-1.00664,0.51675,0.163418,-0.689032,0.490679,0.512267,-1.001563,0.517051,0.159791,-0.668746
57,0.48274,0.517851,-0.998813,0.494802,0.174111,-0.662783,0.476822,0.51991,-0.998159,0.508485,0.172648,-0.6658,0.472,0.528376,-1.008252,0.505253,0.177584,-0.694381,0.462645,0.5222,-1.00704,0.513322,0.169193,-0.665604
58,0.457925,0.533274,-0.995967,0.477745,0.18391,-0.665695,0.456965,0.540442,-1.006186,0.481614,0.183797,-0.676464,0.460663,0.538486,-1.002599,0.499849,0.192569,-0.667911,0.463537,0.537169,-1.001268,0.478229,0.173367,-0.682447
59,0.444366,0.554322,-0.999064,0.486327,0.197479,-0.687881,0.441546,0.559205,-0.998714,0.469645,0.18389,-0.679867,0.443617,0.55954,-0.996574,0.487776,0.18789,-0.6841,0.440394,0.556393,-1.001779,0.475915,0.202509,-0.667448
60,0.428393,0.568398,-1.000648,0.454957,0.209848,-0.680238,0.429032,0.571887,-0.986389,0.465789,0.23125,-0.687555,0.421736,0.566295,-0.991428,0.475112,0.200947,-0.676583,0.423784,0.574162,-0.997211,0.460167,0.196169,-0.683308
61,0.411551,0.584882,-0.99647,0.456135,0.219117,-0.680737,0.409744,0.589945,-1.003165,0.477214,0.21834,-0.673387,0.410881,0.582536,-0.997795,0.459101,0.249248,-0.671779,0.405103,0.584108,-0.996674,0.443601,0.231701,-0.697975
62,0.384042,0.594256,-0.997321,0.45875,0.228327,-0.684913,0.404988,0.605505,-0.989367,0.456704,0.247446,-0.672337,0.383213,0.598004,-0.986129,0.462036,0.224774,-0.695572,0.389492,0.601906,-0.987376,0.475561,0.217864,-0.684909
63,0.370762,0.616334,-1.000443,0.44266,0.25265,-0.677348,0.372597,0.607962,-0.984373,0.449799,0.249587,-0.684689,0.378166,0.606751,-0.991364,0.446747,0.244153,-0.672809,0.380718,0.61206,-0.990415,0.44614,0.247439,-0.69026
64,0.358437,0.63885,-0.989707,0.434002,0.266869,-0.676843,0.360644,0.625476,-0.976833,0.428589,0.247375,-0.69013,0.353564,0.626975,-0.98739,0.422435,0.260813,-0.673676,0.351763,0.642107,-0.988302,0.438417,0.261599,-0.68636
65,0.343803,0.640717,-0.997196,0.412212,0.287742,-0.664387,0.343652,0.651495,-0.988984,0.41787,0.276539,-0.711637,0.34726,0.651184,-0.978438,0.409064,0.261741,-0.689545,0.339101,0.642992,-0.982584,0.405601,0.261475,-0.69266
66,0.317857,0.664679,-0.979344,0.407664,0.269175,-0.700391,0.318192,0.671083,-0.986329,0.391664,0.290513,-0.688913,0.314148,0.661084,-0.978408,0.404629,0.302282,-0.710507,0.32143,0.660519,-0.966338,0.407516,0.280494,-0.701768
67,0.304357,0.674905,-0.974194,0.412858,0.299574,-0.680721,0.301021,0.671034,-0.981032,0.398603,0.294932,-0.678844,0.291545,0.65605,-0.983843,0.39913,0.27953,-0.68683,0.304463,0.668366,-0.980213,0.407674,0.302865,-0.685737
68,0.283245,0.6806,-0.9763,0.40034,0.318972,-0.689703,0.283964,0.688649,-0.969578,0.416481,0.296814,-0.693929,0.279461,0.681563,-0.974664,0.366755,0.31148,-0.700449,0.288826,0.691628,-0.976517,0.382507,0.307083,-0.687679
69,0.261309,0.706846,-0.963387,0.356005,0.316334,-0.70114,0.270202,0.713,-0.962458,0.359746,0.312369,-0.710269,0.266451,0.705588,-0.962819,0.36857,0.314813,-0.693241,0.258849,0.702589,-0.972133,0.364941,0.327054,-0.69326
70,0.25185,0.708611,-0.962606,0.381852,0.320872,-0.700144,0.251992,0.708549,-0.96709,0.358585,0.318075,-0.707101,0.254033,0.707441,-0.961092,0.36367,0.340919,-0.691737,0.2495,0.725123,-0.956753,0.357886,0.340142,-0.687776
71,0.237933,0.726875,-0.952639,0.36084,0.348091,-0.690622,0.230498,0.723236,-0.951629,0.346437,0.33633,-0.686048,0.218141,0.730212,-0.953262,0.342329,0.344465,-0.70484,0.229281,0.722305,-0.953775,0.357634,0.348716,-0.692933
72,0.209851,0.738448,-0.951238,0.339936,0.359109,-0.697204,0.216831,0.744178,-0.952738,0.330782,0.354061,-0.698105,0.214705,0.739048,-0.94886,0.347496,0.368191,-0.693297,0.214024,0.735549,-0.953456,0.341518,0.359717,-0.699114
73,0.197605,0.753962,-0.940505,0.321146,0.36226,-0.700446,0.192421,0.752022,-0.9462,0.329288,0.365061,-0.717302,0.177928,0.761066,-0.95071,0.332031,0.374618,-0.681901,0.193858,0.753369,-0.95041,0.322552,0.360614,-0.679495
74,0.176657,0.771277,-0.937342,0.312632,0.39243,-0.707026,0.172669,0.771182,-0.939258,0.317369,0.372676,-0.701039,0.171415,0.766186,-0.936643,0.325185,0.383007,-0.696382,0.176351,0.768267,-0.943647,0.31395,0.365927,-0.69984
75,0.164251,0.774343,-0.930131,0.302296,0.393161,-0.685621,0.156784,0.770288,-0.92832,0.316234,0.394841,-0.687122,0.160144,0.776573,-0.930869,0.28992,0.371837,-0.689169,0.153402,0.772999,-0.928181,0.299752,0.393118,-0.703859
76,0.139162,0.789151,-0.930022,0.296865,0.387325,-0.702065,0.140859,0.781369,-0.917943,0.294822,0.413584,-0.698527,0.125596,0.791015,-0.936542,0.294945,0.40523,-0.678483,0.132232,0.788919,-0.920645,0.301512,0.417046,-0.698857
77,0.123716,0.797645,-0.932194,0.278066,0.400285,-0.697983,0.12008,0.802494,-0.917957,0.286329,0.410739,-0.699427,0.117006,0.802335,-0.918195,0.299295,0.407134,-0.694369,0.121579,0.797917,-0.911785,0.302375,0.407337,-0.69881
78,0.10083,0.809095,-0.910626,0.284231,0.432618,-0.704457,0.102831,0.813963,-0.906432,0.261194,0.422554,-0.6843,0.097971,0.796365,-0.911602,0.282442,0.425094,-0.705903,0.110462,0.814365,-0.913763,0.275597,0.418074,-0.674554
79,0.07951,0.817592,-0.897125,0.27264,0.429574,-0.67903,0.076876,0.823007,-0.903747,0.264092,0.415208,-0.691063,0.085299,0.824791,-0.911686,0.265456,0.442392,-0.702979,0.087543,0.816747,-0.900852,0.240088,0.432319,-0.680592
80,0.057971,0.827908,-0.901288,0.255792,0.453537,-0.690557,0.059986,0.832481,-0.89628,0.232555,0.428243,-0.69511,0.06896,0.835063,-0.888936,0.255297,0.439298,-0.672962,0.067417,0.832031,-0.900601,0.235755,0.447193,-0.687073
81,0.039721,0.844306,-0.889519,0.245279,0.456378,-0.678613,0.04776,0.845702,-0.888579,0.237909,0.46328,-0.687029,0.048247,0.837009,-0.889049,0.228823,0.445794,-0.674198,0.043714,0.842551,-0.89093,0.214502,0.431851,-0.672564
82,0.024315,0.864275,-0.872978,0.232691,0.46639,-0.677557,0.027171,0.845232,-0.877396,0.216343,0.44697,-0.699966,0.023198,0.854433,-0.867858,0.216944,0.449017,-0.697748,0.030576,0.853498,-0.886498,0.220875,0.471244,-0.67989
83,0.002032,0.8569,-0.873271,0.21027,0.476382,-0.657814,0.00439,0.859879,-0.872049,0.214088,0.464166,-0.670237,-0.000277,0.864678,-0.865701,0.21329,0.480629,-0.681735,0.00739,0.870981,-0.867291,0.216932,0.463352,-0.66703
84,-0.009334,0.864997,-0.858858,0.188393,0.483301,-0.67607,-0.016369,0.878785,-0.860183,0.221653,0.472456,-0.683203,-0.016606,0.87267,-0.854689,0.18603,0.463706,-0.684603,-0.008372,0.877263,-0.866244,0.213815,0.477316,-0.696123
85,-0.028592,0.878818,-0.845986,0.188431,0.491593,-0.683575,-0.029556,0.890013,-0.856799,0.167783,0.484542,-0.678245,-0.026501,0.876523,-0.852731,0.209107,0.486482,-0.675667,-0.033826,0.876203,-0.852451,0.190526,0.491393,-0.680094
86,-0.052337,0.88309,-0.831792,0.181142,0.506867,-0.687624,-0.046649,0.88698,-0.841921,0.17315,0.501173,-0.667632,-0.049286,0.882774,-0.832974,0.175362,0.511456,-0.662147,-0.050029,0.896297,-0.838728,0.161398,0.499009,-0.684878
87,-0.070937,0.900254,-0.828155,0.166586,0.500741,-0.681471,-0.071463,0.909905,-0.827635,0.165774,0.515049,-0.663762,-0.065658,0.902879,-0.830142,0.151245,0.510043,-0.656833,-0.070346,0.908552,-0.827558,0.166226,0.506941,-0.671907
88,-0.09048,0.915388,-0.827828,0.162021,0.520739,-0.675839,-0.090662,0.90773,-0.829203,0.151768,0.521261,-0.657865,-0.082423,0.91209,-0.819028,0.147935,0.500096,-0.669983,-0.089536,0.915386,-0.824411,0.149402,0.503655,-0.661796
89,-0.112941,0.915414,-0.803525,0.13136,0.531022,-0.66217,-0.108956,0.910917,-0.81646,0.140581,0.520738,-0.671605,-0.101727,0.915135,-0.807796,0.140588,0.536229,-0.678955,-0.107376,0.916789,-0.806001,0.123337,0.523823,-0.649519
90,-0.128561,0.916574,-0.798152,0.108875,0.52716,-0.644167,-0.124827,0.924405,-0.800612,0.121959,0.53136,-0.654449,-0.126107,0.926023,-0.796744,0.123997,0.538491,-0.669551,-0.128814,0.921725,-0.794673,0.136495,0.543039,-0.657187
91,-0.150332,0.928267,-0.786838,0.105595,0.551513,-0.650285,-0.145232,0.928777,-0.792143,0.112878,0.552554,-0.639136,-0.140614,0.926035,-0.784148,0.094427,0.534371,-0.655506,-0.138111,0.933476,-0.790068,0.106269,0.544436,-0.63851
92,-0.157797,0.939926,-0.771365,0.092,0.525752,-0.643383,-0.16244,0.936181,-0.775342,0.100172,0.548029,-0.648775,-0.160719,0.931673,-0.764024,0.098533,0.551208,-0.642773,-0.164681,0.939998,-0.768417,0.090339,0.543431,-0.633524
93,-0.180168,0.936562,-0.762591,0.090869,0.551033,-0.639928,-0.18373,0.949508,-0.767575,0.075048,0.567862,-0.63727,-0.179449,0.940251,-0.765925,0.090577,0.538681,-0.642833,-0.182798,0.933725,-0.771539,0.100338,0.55793,-0.664595
94,-0.199882,0.950581,-0.745283,0.069525,0.573877,-0.632555,-0.203404,0.947726,-0.752432,0.082449,0.556294,-0.624218,-0.20433,0.949635,-0.752567,0.055107,0.577642,-0.631284,-0.205491,0.945252,-0.752472,0.069485,0.562724,-0.620653
95,-0.216266,0.958176,-0.745955,0.05625,0.556039,-0.644984,-0.224327,0.946198,-0.73117,0.046392,0.561563,-0.632976,-0.226773,0.953198,-0.734833,0.051969,0.566647,-0.616106,-0.211409,0.951345,-0.730935,0.064448,0.577906,-0.630587
96,-0.22757,0.959819,-0.724071,0.040051,0.579873,-0.627718,-0.228444,0.955725,-0.722069,0.052169,0.585481,-0.621301,-0.234686,0.958353,-0.720656,0.041568,0.580505,-0.633782,-0.232751,0.957544,-0.723193,0.044019,0.556863,-0.612088
97,-0.258423,0.974479,-0.699825,0.000583,0.58671,-0.607121,-0.253576,0.957461,-0.707883,0.03247,0.587815,-0.632443,-0.261704,0.96208,-0.71214,0.015677,0.590676,-0.606404,-0.252878,0.971734,-0.708988,0.027732,0.599542,-0.624511
98,-0.266385,0.981446,-0.695592,0.033181,0.580868,-0.618859,-0.276684,0.96826,-0.688619,0.010374,0.590784,-0.60864,-0.273713,0.969724,-0.697375,0.007625,0.574658,-0.610167,-0.271315,0.970935,-0.697427,0.009844,0.614845,-0.625957
99,-0.294299,0.975972,-0.684787,0.000189,0.599004,-0.61055,-0.289328,0.974231,-0.68117,-0.005336,0.60052,-0.610039,-0.292036,0.972046,-0.675122,0.009272,0.601545,-0.615453,-0.288179,0.970883,-0.683836,-0.008341,0.586359,-0.610478
100,-0.298934,0.98025,-0.666901,-0.012764,0.603863,-0.613413,-0.314898,0.988224,-0.678606,-0.00613,0.610609,-0.598578,-0.308965,0.979233,-0.671774,-0.005402,0.621762,-0.60045,-0.313947,0.974401,-0.677895,-0.004055,0.617583,-0.594877
101,-0.331134,0.980513,-0.661845,-0.017422,0.600433,-0.582085,-0.331347,0.975775,-0.650843,-0.032929,0.608466,-0.596097,-0.32325,0.981367,-0.655161,-0.003794,0.618723,-0.60146,-0.335692,0.989616,-0.665672,-0.039431,0.606794,-0.582393
