sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
10,0.976843,-0.329217,-0.650836,0.627199,-0.386127,-0.250233,0.978058,-0.323653,-0.654814,0.648323,-0.401329,-0.268068,0.975622,-0.333675,-0.654883,0.642832,-0.407667,-0.267684,0.99178,-0.325129,-0.659449,0.646358,-0.391722,-0.24148
11,0.983711,-0.30717,-0.670306,0.641581,-0.357785,-0.270092,0.981997,-0.311447,-0.660083,0.644381,-0.384607,-0.255038,0.988026,-0.316571,-0.663476,0.633684,-0.363716,-0.272439,0.974319,-0.316436,-0.66823,0.659686,-0.388296,-0.27127
12,0.973688,-0.291643,-0.680805,0.648423,-0.358961,-0.275431,0.978793,-0.298604,-0.682262,0.638642,-0.372925,-0.273193,0.967902,-0.289408,-0.6827,0.649682,-0.372001,-0.268618,0.975023,-0.290834,-0.683747,0.637896,-0.358532,-0.30852
13,0.967299,-0.274929,-0.693367,0.658303,-0.352574,-0.303514,0.965034,-0.273674,-0.694421,0.650615,-0.353371,-0.29804,0.970191,-0.279304,-0.685622,0.659812,-0.354351,-0.288361,0.968871,-0.260153,-0.689876,0.649894,-0.361321,-0.290114
14,0.963978,-0.254568,-0.707064,0.641863,-0.335216,-0.291309,0.965699,-0.258101,-0.709397,0.650784,-0.341259,-0.312374,0.965419,-0.255109,-0.701168,0.636402,-0.370553,-0.302212,0.965683,-0.257581,-0.699481,0.644568,-0.334471,-0.302535
15,0.964609,-0.233327,-0.726516,0.658665,-0.318847,-0.333122,0.95725,-0.23961,-0.730329,0.64323,-0.345406,-0.329414,0.962883,-0.231418,-0.720757,0.658898,-0.319733,-0.30846,0.958037,-0.232481,-0.725857,0.630077,-0.336491,-0.310627
16,0.965955,-0.217774,-0.734303,0.645189,-0.334815,-0.317604,0.950072,-0.222603,-0.738603,0.659914,-0.334712,-0.328907,0.954239,-0.222542,-0.727665,0.667252,-0.323352,-0.341019,0.956898,-0.213375,-0.72433,0.644915,-0.312322,-0.324118
17,0.956903,-0.204414,-0.751976,0.660522,-0.313618,-0.341478,0.942548,-0.202185,-0.751724,0.648973,-0.313442,-0.33724,0.944541,-0.202788,-0.745326,0.648999,-0.320531,-0.347936,0.947672,-0.202836,-0.743982,0.655544,-0.314147,-0.350775
18,0.946707,-0.191187,-0.763741,0.658256,-0.288566,-0.345779,0.946956,-0.184419,-0.751903,0.670022,-0.312023,-0.332382,0.934696,-0.182055,-0.752568,0.654546,-0.29086,-0.339198,0.946625,-0.178182,-0.767682,0.633531,-0.306917,-0.351956
19,0.934102,-0.156724,-0.766145,0.656703,-0.310862,-0.362794,0.941485,-0.160107,-0.773818,0.657977,-0.291251,-0.355712,0.93845,-0.161955,-0.77366,0.648929,-0.289186,-0.367586,0.928936,-0.162321,-0.771998,0.662672,-0.283876,-0.372527
20,0.927217,-0.140616,-0.783813,0.643216,-0.279401,-0.359875,0.923772,-0.147217,-0.781525,0.645886,-0.282982,-0.377241,0.937723,-0.152192,-0.785011,0.647892,-0.287948,-0.36022,0.927284,-0.137744,-0.776274,0.65406,-0.292252,-0.364637
21,0.92424,-0.126338,-0.796081,0.641774,-0.286063,-0.35953,0.927569,-0.128173,-0.794979,0.66425,-0.274669,-0.379808,0.926844,-0.12386,-0.799411,0.654651,-0.259054,-0.383692,0.922901,-0.12902,-0.8074,0.670825,-0.271122,-0.37708
22,0.916011,-0.114295,-0.814484,0.64915,-0.274499,-0.384806,0.904471,-0.104943,-0.80662,0.648252,-0.252833,-0.393746,0.910055,-0.10718,-0.814753,0.657021,-0.238107,-0.390903,0.917364,-0.113063,-0.811813,0.610283,-0.249411,-0.389652
23,0.912617,-0.093904,-0.820894,0.621197,-0.249041,-0.393094,0.908566,-0.084171,-0.828281,0.64766,-0.237377,-0.391256,0.909016,-0.091479,-0.817573,0.656585,-0.236076,-0.405286,0.902763,-0.090622,-0.812875,0.652615,-0.235354,-0.402249
24,0.900141,-0.077078,-0.828132,0.63451,-0.230949,-0.402821,0.891642,-0.071497,-0.834494,0.656087,-0.227379,-0.406895,0.895265,-0.074234,-0.827005,0.623642,-0.223648,-0.404191,0.900197,-0.071901,-0.827224,0.654578,-0.236294,-0.412272
25,0.884094,-0.05366,-0.8429,0.632606,-0.212755,-0.430609,0.891076,-0.053111,-0.842434,0.658644,-0.221108,-0.41623,0.885656,-0.049487,-0.835923,0.646364,-0.227279,-0.416503,0.888355,-0.047798,-0.838452,0.634098,-0.214044,-0.441681
26,0.880639,-0.024704,-0.84756,0.653705,-0.221412,-0.43319,0.889673,-0.019183,-0.843218,0.626135,-0.218618,-0.430336,0.885527,-0.029114,-0.856419,0.635064,-0.220202,-0.43518,0.877941,-0.028781,-0.850622,0.657368,-0.19484,-0.432797
27,0.871533,-0.008629,-0.851413,0.643234,-0.205274,-0.419975,0.872919,-0.014447,-0.855474,0.648219,-0.195905,-0.426444,0.880142,-0.006203,-0.86866,0.643475,-0.203011,-0.424224,0.870728,-0.014559,-0.862354,0.646594,-0.199834,-0.437667
28,0.86595,0.002894,-0.870202,0.623681,-0.188864,-0.4351,0.859092,0.005183,-0.871066,0.629865,-0.200702,-0.439286,0.86206,0.005935,-0.868061,0.617827,-0.181588,-0.450989,0.861542,-0.000234,-0.86997,0.637087,-0.183161,-0.449499
29,0.847254,0.030138,-0.878538,0.617359,-0.168859,-0.454188,0.85818,0.022245,-0.868402,0.639324,-0.186227,-0.457141,0.853288,0.031363,-0.877863,0.631658,-0.190611,-0.452258,0.856531,0.033036,-0.881954,0.635793,-0.173065,-0.446253
30,0.843313,0.042744,-0.883642,0.641345,-0.156579,-0.463637,0.835969,0.051784,-0.888409,0.635712,-0.168861,-0.462894,0.845628,0.04403,-0.886817,0.630814,-0.154414,-0.453975,0.846449,0.040842,-0.883958,0.633712,-0.179371,-0.457488
31,0.838295,0.061963,-0.899868,0.629086,-0.152528,-0.462852,0.837364,0.064911,-0.902445,0.631958,-0.159648,-0.476708,0.839441,0.056769,-0.898951,0.619861,-0.160545,-0.474256,0.829446,0.059551,-0.886139,0.627714,-0.168269,-0.463
32,0.83201,0.075996,-0.899243,0.620681,-0.154061,-0.502021,0.820661,0.070592,-0.89615,0.60152,-0.139441,-0.480839,0.823205,0.073781,-0.907407,0.61863,-0.145511,-0.47738,0.835481,0.07482,-0.907511,0.602891,-0.145445,-0.479321
33,0.803624,0.102261,-0.905978,0.608979,-0.131112,-0.502904,0.810918,0.094825,-0.905979,0.642917,-0.130832,-0.485312,0.811504,0.108241,-0.916722,0.630444,-0.142018,-0.48482,0.804558,0.089441,-0.914177,0.623819,-0.147031,-0.485597
34,0.801839,0.115821,-0.92175,0.610117,-0.117881,-0.491922,0.806307,0.110201,-0.91336,0.61591,-0.122589,-0.490656,0.809448,0.11757,-0.919616,0.619548,-0.107288,-0.500808,0.802988,0.117944,-0.919532,0.623667,-0.130638,-0.498608
35,0.779427,0.132907,-0.930613,0.592467,-0.098871,-0.504764,0.793665,0.138177,-0.9163,0.601815,-0.109375,-0.527152,0.793375,0.14033,-0.92847,0.592948,-0.100546,-0.501489,0.789571,0.136563,-0.923237,0.611515,-0.102707,-0.49181
36,0.776812,0.150053,-0.937819,0.600562,-0.082666,-0.517498,0.777183,0.147958,-0.942193,0.596879,-0.105293,-0.536955,0.770624,0.149282,-0.93998,0.604021,-0.091467,-0.519732,0.778275,0.165888,-0.929943,0.617421,-0.092801,-0.50796
37,0.770566,0.17145,-0.937016,0.606765,-0.092645,-0.517667,0.774568,0.178394,-0.93936,0.604471,-0.081504,-0.512464,0.772608,0.163257,-0.932758,0.603665,-0.069324,-0.51745,0.75744,0.167063,-0.938735,0.592483,-0.081191,-0.516536
38,0.75722,0.195939,-0.949038,0.59633,-0.065472,-0.53313,0.743183,0.185647,-0.948071,0.594712,-0.079712,-0.531613,0.74872,0.183101,-0.952077,0.591525,-0.062144,-0.527052,0.752076,0.195153,-0.94503,0.58571,-0.062115,-0.530674
39,0.73631,0.209494,-0.950851,0.591264,-0.068643,-0.532765,0.73623,0.220205,-0.945813,0.5825,-0.05702,-0.552142,0.746611,0.209944,-0.945572,0.590315,-0.068356,-0.537504,0.741091,0.210993,-0.956719,0.613153,-0.053951,-0.524151
40,0.725094,0.228231,-0.955231,0.589393,-0.045055,-0.531147,0.728709,0.223642,-0.955192,0.589944,-0.033803,-0.560256,0.723431,0.227401,-0.959291,0.602612,-0.049843,-0.528966,0.723774,0.232705,-0.963104,0.584212,-0.041368,-0.549705
41,0.722002,0.250969,-0.959883,0.56311,-0.037517,-0.527963,0.724376,0.24967,-0.961893,0.592588,-0.025048,-0.542874,0.708921,0.255678,-0.965127,0.573409,-0.03915,-0.551031,0.711738,0.247783,-0.961589,0.575806,-0.012617,-0.544635
42,0.700279,0.263924,-0.96796,0.556581,-0.018538,-0.544839,0.696161,0.267814,-0.96967,0.583567,-0.019408,-0.569261,0.701177,0.263972,-0.965468,0.606343,-0.003775,-0.551921,0.704114,0.270164,-0.968153,0.573737,-0.024893,-0.551934
43,0.685963,0.286193,-0.968221,0.577872,-0.012422,-0.571408,0.689881,0.27824,-0.967698,0.574205,-0.020129,-0.564313,0.686565,0.284706,-0.971612,0.564947,-0.010873,-0.549981,0.690725,0.281777,-0.968764,0.566436,0.010402,-0.560658
44,0.67534,0.304327,-0.976951,0.575426,0.012816,-0.56688,0.669087,0.294657,-0.974741,0.54692,-0.007252,-0.554209,0.669877,0.298033,-0.972649,0.565311,-0.012729,-0.547668,0.683293,0.301832,-0.984092,0.570384,-0.007082,-0.554859
45,0.655238,0.31457,-0.980612,0.562113,0.033505,-0.548876,0.663303,0.315238,-0.97265,0.553423,0.047882,-0.588,0.658711,0.321044,-0.978193,0.55744,0.020248,-0.554723,0.659366,0.316945,-0.982584,0.557529,0.001948,-0.57063
46,0.649393,0.341244,-0.985786,0.552287,0.020873,-0.583892,0.644178,0.327895,-0.987321,0.557182,0.055859,-0.580981,0.64744,0.349023,-0.983896,0.549827,0.023176,-0.571166,0.646169,0.332385,-0.976715,0.546614,0.044966,-0.588028
47,0.629193,0.359278,-0.978366,0.535047,0.0407,-0.579993,0.632676,0.353062,-0.986437,0.534873,0.036483,-0.578915,0.629765,0.348541,-0.989323,0.537302,0.039475,-0.592473,0.629213,0.359879,-0.972558,0.548451,0.045384,-0.583174
48,0.620423,0.375123,-0.996694,0.53567,0.045824,-0.561272,0.614994,0.377483,-1.00291,0.543099,0.060279,-0.589488,0.622405,0.370552,-0.992489,0.5484,0.068315,-0.579773,0.625514,0.37257,-0.988946,0.526284,0.050016,-0.603767
49,0.605505,0.383825,-0.989651,0.513679,0.048131,-0.592245,0.612837,0.387494,-0.993905,0.543981,0.072802,-0.577315,0.591068,0.378473,-0.999022,0.532521,0.063114,-0.60345,0.594234,0.392895,-0.994633,0.547701,0.063012,-0.612022
50,0.580738,0.405877,-0.999855,0.516241,0.082167,-0.581161,0.589806,0.408567,-0.992619,0.529006,0.06143,-0.600488,0.586855,0.399915,-0.991097,0.515252,0.081683,-0.589772,0.584199,0.403678,-0.996028,0.527591,0.081163,-0.606794
51,0.57135,0.429483,-0.995348,0.525537,0.089502,-0.601157,0.570541,0.418662,-1.004636,0.516307,0.09556,-0.597223,0.571207,0.430588,-0.990513,0.514896,0.087895,-0.613716,0.572264,0.42249,-0.994953,0.511766,0.086039,-0.614443
52,0.5559,0.438115,-0.995664,0.504878,0.093711,-0.608853,0.560934,0.448454,-0.995996,0.516708,0.114967,-0.608067,0.553811,0.435021,-1.000715,0.48524,0.09394,-0.592117,0.555909,0.435529,-1.005843,0.512631,0.08239,-0.604845
53,0.543441,0.456167,-0.996529,0.475564,0.114739,-0.620552,0.544963,0.462989,-0.99624,0.494589,0.098888,-0.609084,0.544057,0.465841,-0.99448,0.500112,0.098916,-0.60391,0.546814,0.464597,-1.010544,0.499556,0.099399,-0.610587
54,0.53181,0.47425,-0.994502,0.500265,0.120853,-0.601494,0.526225,0.476409,-1.007515,0.501444,0.125463,-0.626087,0.525911,0.475656,-0.99299,0.492859,0.120369,-0.609199,0.530897,0.472621,-1.003848,0.474712,0.146586,-0.618012
55,0.51467,0.486649,-1.006227,0.477087,0.140413,-0.621558,0.519164,0.494889,-0.98956,0.504996,0.145411,-0.632445,0.512816,0.487915,-1.005005,0.459776,0.134456,-0.622845,0.518892,0.491958,-0.996725,0.488164,0.150696,-0.630122
56,0.495738,0.50795,-1.006348,0.482231,0.158164,-0.634046,0.486468,0.50168,-0.994907,0.455261,0.14976,-0.61004,0.48493,0.501728,-0.99943,0.47291,0.159386,-0.620629,0.499402,0.50852,-1.001831,0.457392,0.149055,-0.626997
57,0.47472,0.521263,-0.998046,0.46701,0.166141,-0.618481,0.480843,0.524506,-1.005057,0.486333,0.150247,-0.635666,0.473301,0.5153,-0.998267,0.465872,0.170786,-0.608189,0.477178,0.517403,-1.001628,0.466595,0.161035,-0.625759
58,0.458668,0.537512,-0.992058,0.453837,0.173122,-0.64636,0.465518,0.539336,-0.996848,0.46727,0.163332,-0.631335,0.458635,0.542634,-0.994282,0.468939,0.157694,-0.634028,0.454928,0.539056,-0.999643,0.455422,0.181373,-0.629586
59,0.44528,0.557487,-0.996102,0.474308,0.183693,-0.633992,0.445433,0.561503,-1.002445,0.448174,0.174505,-0.620433,0.440756,0.559722,-1.00182,0.438552,0.184768,-0.63245,0.440811,0.562249,-0.986974,0.436573,0.178458,-0.624383
60,0.424581,0.570836,-0.999206,0.431373,0.196843,-0.63334,0.431754,0.573576,-0.998391,0.428585,0.213796,-0.631388,0.422795,0.572957,-0.998146,0.433897,0.206398,-0.656037,0.422122,0.570437,-0.995618,0.44915,0.191299,-0.645331
61,0.409819,0.580632,-0.996095,0.437362,0.1933,-0.631972,0.412579,0.58766,-0.991067,0.418234,0.220078,-0.631441,0.407697,0.589488,-0.994529,0.439754,0.218024,-0.624322,0.400514,0.584908,-0.994596,0.426484,0.209806,-0.646246
62,0.386956,0.597793,-0.989776,0.410644,0.221528,-0.646753,0.391655,0.593734,-0.990496,0.422875,0.211672,-0.628536,0.39278,0.599658,-1.000038,0.430666,0.217741,-0.636376,0.386865,0.594626,-0.995991,0.41006,0.21157,-0.643657
63,0.374811,0.617485,-0.988119,0.423051,0.203926,-0.650283,0.376366,0.610152,-0.992,0.431273,0.240817,-0.649699,0.37605,0.630944,-0.98526,0.422959,0.227903,-0.632505,0.370355,0.615862,-0.998393,0.41791,0.229623,-0.63655
64,0.359796,0.625067,-0.987916,0.397366,0.243667,-0.633973,0.368765,0.622591,-0.988078,0.383273,0.236818,-0.647573,0.36405,0.632534,-0.98708,0.389765,0.234457,-0.631306,0.358237,0.632941,-0.980566,0.381871,0.254338,-0.646624
65,0.335291,0.652757,-0.983803,0.40893,0.241384,-0.650102,0.344343,0.654879,-0.994074,0.378176,0.255396,-0.660843,0.324728,0.636321,-0.980185,0.397396,0.226151,-0.647966,0.336065,0.642194,-0.980028,0.39962,0.252831,-0.651628
66,0.322835,0.66385,-0.985009,0.383182,0.279162,-0.657401,0.326739,0.656265,-0.980813,0.383898,0.259561,-0.650948,0.322628,0.654133,-1.00093,0.372628,0.265707,-0.651535,0.326088,0.660651,-0.990984,0.386998,0.269621,-0.638998
67,0.299638,0.672195,-0.982257,0.38209,0.255012,-0.663352,0.306983,0.67834,-0.969767,0.357062,0.27501,-0.630202,0.304496,0.676133,-0.983154,0.359839,0.266963,-0.656789,0.30057,0.676756,-0.976001,0.357148,0.286752,-0.653011
68,0.292441,0.694447,-0.977928,0.355339,0.270544,-0.654687,0.285531,0.690717,-0.973605,0.347467,0.266636,-0.647435,0.285763,0.681419,-0.96541,0.344943,0.282835,-0.653477,0.289417,0.688807,-0.976102,0.369491,0.311035,-0.667266
69,0.269157,0.703463,-0.967773,0.360552,0.298127,-0.640493,0.258082,0.703442,-0.960329,0.341279,0.293988,-0.669526,0.27704,0.702097,-0.961517,0.354226,0.304816,-0.649651,0.273301,0.702042,-0.959446,0.351763,0.294993,-0.664009
70,0.240379,0.706437,-0.951296,0.336806,0.313091,-0.645971,0.23968,0.714824,-0.963797,0.342107,0.315987,-0.649035,0.258675,0.719913,-0.959354,0.337373,0.309123,-0.652518,0.241739,0.718379,-0.956426,0.337393,0.296386,-0.632166
71,0.217843,0.72146,-0.959445,0.339991,0.324634,-0.651003,0.227258,0.729953,-0.947921,0.330169,0.319665,-0.653774,0.232134,0.717273,-0.964731,0.318843,0.315547,-0.656123,0.235946,0.730289,-0.951872,0.305658,0.328659,-0.647543
72,0.20218,0.740474,-0.951914,0.322828,0.339726,-0.651028,0.203151,0.738363,-0.947889,0.323542,0.338547,-0.664991,0.214152,0.748306,-0.945031,0.310271,0.336831,-0.66396,0.211878,0.735401,-0.95229,0.32772,0.349461,-0.641078
73,0.197351,0.748423,-0.947999,0.31253,0.34306,-0.649573,0.191544,0.748826,-0.948718,0.285803,0.341559,-0.637388,0.1865,0.757256,-0.945464,0.313969,0.342573,-0.641624,0.194155,0.751747,-0.944391,0.305724,0.324443,-0.638837
74,0.177664,0.752437,-0.942615,0.29619,0.33953,-0.646487,0.185442,0.763809,-0.936192,0.30393,0.339211,-0.639605,0.173551,0.770267,-0.939083,0.308321,0.345117,-0.649574,0.168499,0.75986,-0.94418,0.296973,0.359005,-0.653732
75,0.146493,0.777624,-0.931952,0.273786,0.360186,-0.640926,0.154987,0.765512,-0.928883,0.286917,0.372262,-0.661555,0.150586,0.780908,-0.93765,0.278729,0.362328,-0.650991,0.155554,0.77304,-0.933882,0.275068,0.365332,-0.647202
76,0.139662,0.78542,-0.924859,0.279476,0.377596,-0.658669,0.136833,0.787578,-0.925938,0.280646,0.360473,-0.644041,0.133963,0.781557,-0.926843,0.285346,0.366536,-0.647207,0.138359,0.783177,-0.924231,0.278505,0.371523,-0.631609
77,0.115625,0.804804,-0.918179,0.286558,0.368717,-0.63171,0.120279,0.795401,-0.913049,0.256297,0.390322,-0.639541,0.123881,0.804535,-0.922007,0.273509,0.386186,-0.634316,0.115996,0.802049,-0.920556,0.273021,0.376426,-0.643129
78,0.096535,0.812532,-0.918111,0.2566,0.394704,-0.631694,0.093111,0.809369,-0.912452,0.243171,0.396662,-0.662301,0.09445,0.808642,-0.90954,0.245732,0.382453,-0.657418,0.101399,0.822729,-0.915635,0.247235,0.383533,-0.643772
79,0.083057,0.82477,-0.90052,0.24276,0.400442,-0.639805,0.077579,0.831214,-0.907907,0.247925,0.415717,-0.652296,0.079232,0.826711,-0.910821,0.248741,0.402497,-0.657346,0.084021,0.825271,-0.903837,0.250294,0.41582,-0.650599
80,0.067603,0.839691,-0.900112,0.218076,0.398542,-0.637129,0.063274,0.83031,-0.890705,0.235629,0.396213,-0.650526,0.056796,0.833497,-0.898374,0.22919,0.425186,-0.6723,0.060175,0.839066,-0.902324,0.215258,0.383524,-0.648108
81,0.049093,0.844976,-0.885243,0.215103,0.433056,-0.645131,0.050386,0.847036,-0.889141,0.198293,0.410934,-0.646058,0.041275,0.839098,-0.884486,0.231956,0.427726,-0.627818,0.040106,0.851591,-0.880776,0.21038,0.422059,-0.648764
82,0.016267,0.851544,-0.885307,0.196661,0.424448,-0.620531,0.030968,0.849165,-0.873625,0.212375,0.438642,-0.653106,0.019792,0.856138,-0.870352,0.205367,0.433352,-0.631716,0.024345,0.855006,-0.877332,0.215544,0.4343,-0.659333
83,0.006466,0.85905,-0.871103,0.199394,0.419916,-0.629993,0.004876,0.861585,-0.86553,0.20941,0.424775,-0.628291,0.00083,0.867172,-0.870514,0.20164,0.445994,-0.651994,0.005426,0.866284,-0.872342,0.196663,0.431943,-0.615544
84,-0.0181,0.874437,-0.860742,0.183046,0.444019,-0.618295,-0.011231,0.86983,-0.859074,0.182146,0.463022,-0.63368,-0.019828,0.867608,-0.865944,0.203967,0.449985,-0.6344,-0.001797,0.867705,-0.858564,0.175517,0.455137,-0.631232
85,-0.02195,0.892042,-0.847076,0.18186,0.475173,-0.629466,-0.019401,0.882424,-0.847479,0.175689,0.442061,-0.623389,-0.032049,0.875126,-0.850814,0.172634,0.440868,-0.637944,-0.034618,0.877356,-0.847545,0.191949,0.462056,-0.641501
86,-0.056556,0.886002,-0.837287,0.161907,0.475247,-0.615447,-0.054069,0.892966,-0.845671,0.168591,0.460246,-0.637358,-0.050253,0.888387,-0.831585,0.152974,0.484693,-0.626185,-0.060414,0.891611,-0.837086,0.164854,0.476619,-0.629072
87,-0.081835,0.90153,-0.825389,0.138849,0.474516,-0.632946,-0.065962,0.898043,-0.828389,0.170573,0.479901,-0.607218,-0.07611,0.898775,-0.822191,0.142411,0.477362,-0.622895,-0.066232,0.902357,-0.83265,0.139805,0.475187,-0.619846
88,-0.082803,0.903718,-0.814934,0.123251,0.501358,-0.628169,-0.085473,0.912667,-0.818445,0.129571,0.485477,-0.620642,-0.086322,0.905045,-0.82151,0.142252,0.496236,-0.632513,-0.076328,0.905298,-0.820253,0.139483,0.484337,-0.625344
89,-0.1054,0.915296,-0.808538,0.138462,0.498016,-0.623129,-0.108406,0.913954,-0.811966,0.121222,0.47606,-0.626557,-0.104848,0.912391,-0.806037,0.119861,0.483174,-0.609877,-0.1105,0.924331,-0.805446,0.122869,0.494807,-0.611714
90,-0.130552,0.929309,-0.803007,0.109938,0.508945,-0.606741,-0.130707,0.919529,-0.791271,0.106283,0.505032,-0.618703,-0.12518,0.915528,-0.795632,0.104314,0.486741,-0.606358,-0.130836,0.925532,-0.800054,0.127855,0.500719,-0.627736
91,-0.142777,0.934051,-0.780336,0.090575,0.510092,-0.612943,-0.148454,0.919064,-0.783872,0.11183,0.495059,-0.622476,-0.148141,0.929675,-0.781536,0.090278,0.491732,-0.606659,-0.149644,0.9317,-0.788344,0.108443,0.496834,-0.615888
92,-0.163838,0.944926,-0.781582,0.094437,0.530325,-0.607562,-0.162939,0.938298,-0.769847,0.088593,0.512184,-0.590109,-0.163884,0.933829,-0.778466,0.097234,0.510076,-0.597521,-0.166438,0.942056,-0.773587,0.080166,0.518735,-0.598648
93,-0.175801,0.946113,-0.76368,0.066738,0.51546,-0.603071,-0.177072,0.942992,-0.760111,0.070847,0.538631,-0.613525,-0.185627,0.944386,-0.760575,0.074856,0.506096,-0.59163,-0.184991,0.943045,-0.766069,0.062673,0.541568,-0.600006
94,-0.199254,0.95823,-0.752025,0.054322,0.532586,-0.599954,-0.205754,0.959612,-0.744635,0.060996,0.52546,-0.576142,-0.204343,0.952828,-0.754462,0.062349,0.533167,-0.579187,-0.190066,0.944503,-0.754679,0.0905,0.520857,-0.595741
95,-0.217425,0.950103,-0.73628,0.051505,0.522657,-0.584918,-0.218015,0.943339,-0.735404,0.064591,0.527264,-0.596488,-0.218728,0.960325,-0.727425,0.044877,0.543544,-0.575265,-0.216863,0.954584,-0.73714,0.061955,0.527901,-0.593074
96,-0.225671,0.958289,-0.729021,0.035858,0.541834,-0.57866,-0.235974,0.960155,-0.714436,0.037346,0.540413,-0.582561,-0.229174,0.94959,-0.730934,0.041582,0.55515,-0.582543,-0.22638,0.954212,-0.725854,0.031433,0.5403,-0.584012
97,-0.254717,0.966206,-0.717971,0.036271,0.536579,-0.575272,-0.255711,0.969444,-0.71117,0.019729,0.523434,-0.585824,-0.256659,0.959787,-0.716626,0.017927,0.545585,-0.565185,-0.257661,0.972398,-0.711631,0.018407,0.547909,-0.575497
98,-0.281129,0.968512,-0.689477,-0.000445,0.566612,-0.545878,-0.272283,0.973865,-0.703899,0.02423,0.55636,-0.564156,-0.272834,0.97216,-0.699785,0.018001,0.563818,-0.560525,-0.275403,0.971526,-0.691079,0.020114,0.536813,-0.584066
99,-0.296485,0.981366,-0.68505,0.021942,0.569912,-0.570622,-0.289005,0.971109,-0.694041,0.026794,0.544673,-0.58168,-0.289272,0.967349,-0.680207,0.016863,0.579962,-0.570905,-0.293496,0.974564,-0.683636,0.00521,0.566432,-0.577009
100,-0.308115,0.968783,-0.665826,-0.001148,0.569351,-0.545616,-0.310901,0.976989,-0.670029,-0.013904,0.574353,-0.541715,-0.30955,0.984251,-0.676664,-0.011012,0.545372,-0.565396,-0.301662,0.978501,-0.678533,-0.021648,0.55911,-0.559735
101,-0.332872,0.971828,-0.645977,0.001916,0.573251,-0.549814,-0.320961,0.991938,-0.656286,-0.023364,0.577351,-0.540068,-0.329297,0.981941,-0.65821,-0.020131,0.57049,-0.553229,-0.331315,0.978254,-0.660049,-0.030916,0.570405,-0.5652
