sample_idx,Va_1,Vb_1,Vc_1,Ia_1,Ib_1,Ic_1,Va_5,Vb_5,Vc_5,Ia_5,Ib_5,Ic_5,Va_10,Vb_10,Vc_10,Ia_10,Ib_10,Ic_10,Va_30,Vb_30,Vc_30,Ia_30,Ib_30,Ic_30
23,0.909711,-0.085889,-0.810459,0.722408,-0.28152,-0.433555,0.908761,-0.09833,-0.81657,0.71809,-0.264521,-0.432303,0.910265,-0.094253,-0.811098,0.725057,-0.273515,-0.445721,0.907287,-0.083759,-0.815058,0.710259,-0.263887,-0.442958
24,0.900999,-0.064438,-0.822198,0.705783,-0.268933,-0.452255,0.901941,-0.0723,-0.828544,0.711744,-0.256888,-0.450145,0.903732,-0.067351,-0.827453,0.717218,-0.266108,-0.440144,0.905765,-0.075981,-0.828676,0.705118,-0.260516,-0.438663
25,0.893199,-0.053538,-0.840377,0.718289,-0.238854,-0.469922,0.89309,-0.056046,-0.837851,0.72879,-0.249384,-0.458127,0.893644,-0.050797,-0.836766,0.709528,-0.240114,-0.469222,0.892321,-0.050442,-0.845323,0.701057,-0.248441,-0.471514
26,0.88356,-0.038235,-0.841756,0.691896,-0.246071,-0.470973,0.884685,-0.029611,-0.848558,0.712937,-0.23916,-0.45721,0.878808,-0.033884,-0.844972,0.697862,-0.231173,-0.476648,0.880927,-0.048029,-0.845494,0.68801,-0.230648,-0.46573
27,0.878513,-0.011829,-0.854366,0.701519,-0.238453,-0.495166,0.886334,-0.013661,-0.856421,0.690835,-0.228137,-0.490625,0.880205,-0.022284,-0.860292,0.69805,-0.211341,-0.494411,0.877328,-0.022477,-0.858485,0.694947,-0.247739,-0.463689
28,0.873946,0.005062,-0.872741,0.699173,-0.211379,-0.468944,0.86873,0.005284,-0.874281,0.70453,-0.21704,-0.489919,0.859002,0.004074,-0.866148,0.692326,-0.21536,-0.507927,0.862293,0.012188,-0.856886,0.69637,-0.202898,-0.479259
29,0.853289,0.017722,-0.884433,0.694941,-0.19815,-0.513852,0.844914,0.027498,-0.876383,0.694947,-0.18987,-0.504296,0.872441,0.02843,-0.88122,0.684179,-0.180332,-0.504443,0.848096,0.018685,-0.885099,0.682628,-0.207722,-0.489468
30,0.840267,0.046359,-0.880435,0.669448,-0.186767,-0.508631,0.852284,0.042359,-0.886352,0.704984,-0.182634,-0.528655,0.846385,0.039545,-0.882106,0.690451,-0.182,-0.508165,0.845562,0.046568,-0.882994,0.693281,-0.180499,-0.487224
31,0.835663,0.066014,-0.898318,0.685325,-0.183632,-0.519923,0.838649,0.06257,-0.892637,0.693735,-0.159762,-0.503762,0.838342,0.061095,-0.905899,0.700827,-0.173701,-0.511266,0.826786,0.057057,-0.891834,0.685522,-0.163625,-0.517608
32,0.833995,0.0924,-0.910894,0.6956,-0.180382,-0.51336,0.824395,0.081212,-0.910761,0.691876,-0.167232,-0.530567,0.828189,0.070993,-0.901734,0.6784,-0.157685,-0.538838,0.820684,0.073243,-0.907382,0.683291,-0.147533,-0.519542
33,0.812887,0.100641,-0.909714,0.664034,-0.137219,-0.529552,0.815327,0.100718,-0.91269,0.680167,-0.141295,-0.526848,0.815968,0.096445,-0.90429,0.679545,-0.155262,-0.533086,0.811221,0.097699,-0.910692,0.693988,-0.15038,-0.539028
34,0.800455,0.112643,-0.915164,0.691513,-0.136885,-0.553497,0.805529,0.107394,-0.920085,0.679394,-0.122626,-0.532261,0.806193,0.12392,-0.926983,0.666172,-0.138413,-0.544117,0.809079,0.107173,-0.913153,0.682482,-0.138177,-0.553231
35,0.786956,0.131668,-0.924321,0.662536,-0.122871,-0.550898,0.791395,0.142435,-0.922122,0.680731,-0.118792,-0.538959,0.78478,0.142697,-0.920684,0.674298,-0.133244,-0.546366,0.786392,0.145989,-0.922635,0.658962,-0.124597,-0.556755
36,0.773092,0.158841,-0.933975,0.665247,-0.104859,-0.580859,0.777604,0.159718,-0.932069,0.669974,-0.089564,-0.577815,0.77827,0.150574,-0.932904,0.653659,-0.101618,-0.564563,0.784528,0.160979,-0.936957,0.680986,-0.092456,-0.565745
37,0.761017,0.164475,-0.938099,0.63951,-0.088703,-0.573697,0.768491,0.170274,-0.945748,0.664733,-0.094645,-0.591202,0.766989,0.176059,-0.932443,0.657788,-0.096966,-0.573025,0.776648,0.178304,-0.941088,0.651262,-0.091748,-0.562853
38,0.768566,0.186796,-0.949411,0.65061,-0.060956,-0.576015,0.755005,0.192774,-0.941535,0.647216,-0.074051,-0.564872,0.753432,0.193651,-0.940034,0.643706,-0.072305,-0.572997,0.750769,0.18888,-0.934566,0.660145,-0.072293,-0.561869
39,0.738194,0.206682,-0.954657,0.644171,-0.066588,-0.583946,0.742101,0.212515,-0.955519,0.651834,-0.057258,-0.570686,0.730323,0.215853,-0.948825,0.645421,-0.055827,-0.58635,0.744674,0.217336,-0.940341,0.643783,-0.083312,-0.590813
40,0.722998,0.233188,-0.954213,0.65046,-0.056061,-0.580953,0.723145,0.231164,-0.959092,0.652208,-0.062461,-0.58797,0.724175,0.228806,-0.953458,0.64867,-0.059021,-0.577024,0.726339,0.229385,-0.954403,0.64432,-0.047277,-0.59978
41,0.714682,0.241768,-0.958964,0.637283,-0.040953,-0.609661,0.713302,0.247432,-0.966719,0.633315,-0.049815,-0.600134,0.713088,0.246983,-0.968323,0.644271,-0.03072,-0.600839,0.715093,0.248938,-0.961857,0.636789,-0.024836,-0.592864
42,0.706347,0.261804,-0.97134,0.628313,-0.028135,-0.619376,0.713426,0.264,-0.963312,0.632911,-0.013594,-0.604986,0.711159,0.263477,-0.966987,0.616423,-0.020544,-0.613556,0.702598,0.262731,-0.96098,0.632075,-0.004281,-0.617174
43,0.683674,0.283215,-0.964822,0.633317,0.005143,-0.617553,0.691948,0.281932,-0.972607,0.625453,-0.025106,-0.615671,0.690854,0.28055,-0.969989,0.601839,-0.002435,-0.588412,0.687462,0.282267,-0.973666,0.611009,-0.008683,-0.6125
44,0.671671,0.30011,-0.974605,0.60425,0.011664,-0.605166,0.663146,0.295279,-0.971962,0.621912,0.00341,-0.620883,0.686284,0.305795,-0.973602,0.61067,0.008856,-0.626475,0.674327,0.306611,-0.969143,0.627573,0.004027,-0.634199
45,0.660946,0.322955,-0.976998,0.602531,0.027538,-0.633163,0.670035,0.316067,-0.982782,0.621098,0.013996,-0.627247,0.658272,0.315555,-0.976978,0.608083,0.043994,-0.621535,0.657383,0.319769,-0.977148,0.608874,0.019791,-0.623169
46,0.651156,0.344307,-0.985962,0.599465,0.04713,-0.629066,0.646661,0.333999,-0.97845,0.625405,0.054239,-0.648779,0.658494,0.329346,-0.987554,0.591451,0.021967,-0.641944,0.645541,0.337149,-0.989121,0.604164,0.018322,-0.631731
47,0.626365,0.357202,-0.990477,0.60237,0.031455,-0.648306,0.634307,0.361563,-0.990624,0.598315,0.050088,-0.650752,0.630275,0.351857,-0.982066,0.611384,0.042736,-0.647737,0.634313,0.354063,-0.994474,0.607992,0.049693,-0.638199
48,0.618837,0.367723,-0.987694,0.605551,0.060194,-0.632249,0.621877,0.375436,-0.987994,0.592312,0.064729,-0.646331,0.620836,0.372843,-0.987555,0.58864,0.042595,-0.632181,0.617863,0.368669,-0.993728,0.580502,0.057831,-0.669003
49,0.61197,0.390782,-0.984363,0.588536,0.055608,-0.655562,0.604479,0.384585,-0.994571,0.580319,0.078871,-0.659556,0.596724,0.385391,-0.990857,0.570593,0.073548,-0.65153,0.611442,0.393512,-0.99936,0.570738,0.080097,-0.65711
50,0.582946,0.40738,-0.994374,0.565164,0.068422,-0.66487,0.582455,0.411491,-0.994207,0.578337,0.097994,-0.661503,0.597432,0.414145,-0.994168,0.577765,0.073171,-0.649666,0.584931,0.39808,-0.999575,0.577565,0.087083,-0.647538
51,0.566535,0.425066,-1.003896,0.562506,0.112512,-0.65572,0.57257,0.435562,-0.994816,0.563825,0.095425,-0.669316,0.572894,0.419146,-0.993055,0.581647,0.081272,-0.66076,0.571174,0.429825,-0.991514,0.573424,0.093037,-0.660497
52,0.558549,0.443628,-0.995355,0.537733,0.113577,-0.672401,0.554196,0.439706,-1.002019,0.554866,0.104365,-0.663808,0.548636,0.436803,-1.003129,0.555165,0.104526,-0.664779,0.545534,0.440624,-0.993918,0.558555,0.113316,-0.679343
53,0.54474,0.451223,-1.001933,0.549402,0.118485,-0.661094,0.537671,0.465844,-1.001528,0.550889,0.13396,-0.660036,0.544518,0.452682,-1.008712,0.546496,0.136236,-0.663305,0.540615,0.452138,-0.99778,0.559899,0.123769,-0.65909
54,0.52329,0.475379,-1.000087,0.527388,0.133869,-0.673155,0.527807,0.472056,-1.001975,0.52807,0.149199,-0.685457,0.527884,0.484475,-1.002958,0.552116,0.116164,-0.676497,0.523265,0.4726,-1.006343,0.542453,0.148591,-0.683222
55,0.509049,0.491643,-0.994361,0.531518,0.134343,-0.679035,0.499692,0.494777,-1.0043,0.53588,0.159601,-0.678682,0.515102,0.489501,-0.998825,0.534598,0.136833,-0.684279,0.509263,0.488749,-0.998265,0.51557,0.134455,-0.684231
56,0.495551,0.502459,-1.003257,0.529106,0.150177,-0.686597,0.496076,0.508112,-1.00084,0.51098,0.175056,-0.685748,0.491541,0.512367,-1.001722,0.51154,0.152798,-0.685631,0.493126,0.50887,-1.00724,0.528091,0.168277,-0.673086
57,0.480167,0.536497,-1.002213,0.528165,0.171613,-0.691879,0.479542,0.521351,-1.005488,0.529394,0.186936,-0.698365,0.479258,0.530335,-1.002432,0.511368,0.169092,-0.69712,0.47913,0.518592,-0.99783,0.530505,0.190601,-0.681037
58,0.459842,0.534418,-0.996886,0.50405,0.20883,-0.687822,0.458799,0.540076,-1.00346,0.504898,0.182737,-0.706691,0.460764,0.539002,-0.997953,0.495978,0.189244,-0.701582,0.461024,0.536892,-0.993385,0.509791,0.189884,-0.676582
59,0.44681,0.557259,-0.997637,0.502708,0.201369,-0.706603,0.442293,0.551247,-0.997526,0.487752,0.224416,-0.702929,0.447292,0.548657,-0.997689,0.490526,0.197275,-0.699353,0.440891,0.5473,-1.004699,0.479308,0.215639,-0.697174
60,0.416753,0.560936,-1.001389,0.475756,0.211634,-0.719164,0.426496,0.569897,-1.008122,0.498808,0.200451,-0.681161,0.430816,0.57751,-0.990892,0.484262,0.205591,-0.6849,0.428005,0.568329,-1.000512,0.477051,0.22683,-0.696004
61,0.409814,0.583893,-1.003803,0.460908,0.227899,-0.700428,0.41049,0.586776,-0.996234,0.476555,0.244367,-0.711908,0.406533,0.581501,-0.991177,0.49288,0.221473,-0.713288,0.413017,0.594968,-0.987125,0.454312,0.255077,-0.711469
62,0.387157,0.599196,-0.983454,0.464137,0.241476,-0.700881,0.394584,0.604656,-0.990335,0.460517,0.247918,-0.728554,0.388393,0.611938,-0.991724,0.477892,0.242496,-0.716885,0.390559,0.606526,-0.999893,0.458191,0.234111,-0.700723
63,0.37748,0.61036,-0.993614,0.436082,0.261435,-0.703669,0.372904,0.619028,-0.98967,0.470088,0.244028,-0.719071,0.37133,0.621149,-0.987205,0.45743,0.247119,-0.711489,0.372349,0.614365,-0.987529,0.450932,0.235988,-0.711981
64,0.357043,0.634804,-0.987822,0.445759,0.255711,-0.702317,0.352378,0.62675,-0.989774,0.440941,0.273076,-0.69689,0.355368,0.631696,-0.99578,0.460484,0.266157,-0.700528,0.351385,0.633053,-0.984667,0.453681,0.279377,-0.702557
65,0.347161,0.64083,-0.98334,0.436216,0.281836,-0.71668,0.340978,0.635663,-0.990425,0.412496,0.283809,-0.703524,0.340432,0.639043,-0.979817,0.441899,0.300657,-0.699464,0.343136,0.634422,-0.9865,0.415527,0.277103,-0.71206
66,0.322141,0.659753,-0.977055,0.427925,0.292416,-0.724184,0.321765,0.657496,-0.983058,0.427497,0.294946,-0.709238,0.324627,0.658279,-0.978163,0.420618,0.290296,-0.718796,0.323834,0.662191,-0.978233,0.429921,0.284138,-0.69989
67,0.304328,0.675253,-0.979961,0.416891,0.311634,-0.721493,0.30209,0.67453,-0.972475,0.422809,0.304407,-0.726002,0.308058,0.674576,-0.980531,0.432025,0.29285,-0.709125,0.297366,0.6784,-0.967633,0.411726,0.29974,-0.702628
68,0.28712,0.688433,-0.972089,0.39576,0.310747,-0.699046,0.276887,0.691148,-0.972719,0.372632,0.312151,-0.70861,0.287181,0.6846,-0.976131,0.408896,0.336128,-0.715846,0.287642,0.687003,-0.977947,0.400475,0.311297,-0.727012
69,0.271126,0.70075,-0.968562,0.392644,0.346177,-0.706835,0.265931,0.707334,-0.966541,0.391442,0.335168,-0.697651,0.261981,0.708581,-0.97051,0.395328,0.343887,-0.732593,0.263138,0.706564,-0.975342,0.404071,0.325675,-0.722303
70,0.247663,0.712165,-0.961436,0.376472,0.352602,-0.712257,0.249384,0.718363,-0.973831,0.388578,0.358317,-0.711689,0.255562,0.719928,-0.964106,0.387134,0.357931,-0.709323,0.246853,0.710595,-0.971095,0.368548,0.333767,-0.734062
71,0.224778,0.730251,-0.955469,0.371419,0.358755,-0.699939,0.232432,0.734834,-0.958249,0.366787,0.354092,-0.713166,0.233139,0.723465,-0.958233,0.368012,0.362296,-0.716554,0.228596,0.727346,-0.958711,0.367547,0.358881,-0.695581
72,0.207666,0.740772,-0.949588,0.359511,0.34993,-0.718398,0.217525,0.748032,-0.945066,0.371315,0.368788,-0.701367,0.208201,0.740207,-0.948496,0.352855,0.353854,-0.729582,0.207175,0.742232,-0.955082,0.350606,0.358267,-0.720946
73,0.196481,0.76043,-0.946606,0.335541,0.364426,-0.728172,0.19126,0.753584,-0.947055,0.318815,0.357331,-0.731484,0.184149,0.758308,-0.947916,0.327458,0.397919,-0.71013,0.199698,0.75093,-0.944048,0.331054,0.380803,-0.709346
74,0.183945,0.765317,-0.940921,0.322051,0.397725,-0.712127,0.186951,0.765866,-0.923941,0.332284,0.381241,-0.723209,0.177119,0.757481,-0.940587,0.341243,0.383267,-0.721486,0.168356,0.769226,-0.936602,0.339959,0.396648,-0.710549
75,0.152678,0.782959,-0.929636,0.314027,0.390886,-0.725234,0.15812,0.774345,-0.936875,0.294268,0.391279,-0.713386,0.152418,0.781434,-0.937636,0.31238,0.407041,-0.710942,0.155225,0.785807,-0.925238,0.314423,0.393759,-0.725141
76,0.142043,0.773136,-0.924793,0.295309,0.41546,-0.706824,0.134326,0.79069,-0.918804,0.301113,0.408371,-0.718695,0.138375,0.78668,-0.931413,0.297732,0.416602,-0.716368,0.140066,0.788788,-0.930636,0.307022,0.405382,-0.731308
77,0.112518,0.795612,-0.911344,0.286171,0.421548,-0.708279,0.129902,0.800436,-0.927077,0.285675,0.417351,-0.70839,0.120912,0.801416,-0.916886,0.305414,0.416771,-0.726165,0.12671,0.791559,-0.91184,0.28401,0.426762,-0.736343
78,0.104388,0.811507,-0.915683,0.276311,0.422656,-0.709614,0.099706,0.814203,-0.906721,0.281802,0.426479,-0.709351,0.106287,0.812582,-0.913386,0.271089,0.435921,-0.717378,0.113534,0.807476,-0.914253,0.282934,0.420528,-0.705439
79,0.079772,0.8211,-0.894706,0.27112,0.438077,-0.722632,0.077803,0.814424,-0.907985,0.274955,0.434074,-0.712026,0.082334,0.818099,-0.905577,0.258632,0.43615,-0.71209,0.077038,0.826577,-0.902158,0.261317,0.43381,-0.693671
80,0.06305,0.83617,-0.90357,0.248302,0.444084,-0.7102,0.075155,0.836461,-0.896706,0.263741,0.442787,-0.719489,0.070563,0.823918,-0.899279,0.250177,0.457382,-0.709113,0.069229,0.827305,-0.896603,0.250917,0.44557,-0.687515
81,0.051051,0.845035,-0.892875,0.225994,0.447741,-0.722359,0.045409,0.843446,-0.884369,0.252588,0.467302,-0.704839,0.034391,0.837983,-0.889111,0.227577,0.449052,-0.693825,0.047768,0.839578,-0.885395,0.248559,0.463913,-0.695345
82,0.036165,0.846631,-0.880203,0.212687,0.468479,-0.692644,0.0217,0.846932,-0.887864,0.21984,0.473968,-0.703245,0.020731,0.847709,-0.862901,0.229168,0.475634,-0.710489,0.021919,0.856014,-0.869102,0.244623,0.484908,-0.68967
83,0.005034,0.864879,-0.864928,0.221379,0.493281,-0.691187,0.013116,0.871275,-0.864731,0.216158,0.489062,-0.684362,0.00896,0.872073,-0.872123,0.212259,0.486851,-0.719572,0.006686,0.865991,-0.876518,0.2161,0.494845,-0.714421
84,-0.017339,0.871559,-0.863687,0.202822,0.498869,-0.691993,-0.017542,0.8727,-0.856648,0.20109,0.481351,-0.693399,-0.010605,0.862405,-0.864527,0.210889,0.481402,-0.718534,-0.004826,0.871574,-0.858252,0.187747,0.502166,-0.722148
85,-0.035604,0.881431,-0.841496,0.182792,0.513749,-0.691999,-0.039548,0.877853,-0.853145,0.191465,0.502344,-0.685275,-0.0391,0.888195,-0.848513,0.199888,0.499568,-0.693266,-0.027837,0.878093,-0.84698,0.175619,0.494205,-0.669418
86,-0.048067,0.882301,-0.846702,0.168695,0.498993,-0.702192,-0.042847,0.8926,-0.846745,0.188167,0.516599,-0.681349,-0.03652,0.889418,-0.840496,0.197461,0.506825,-0.689293,-0.0483,0.899281,-0.843421,0.168149,0.501763,-0.708094
87,-0.069477,0.898772,-0.837799,0.171501,0.514272,-0.679299,-0.070747,0.89178,-0.81987,0.162092,0.526283,-0.707158,-0.077579,0.906633,-0.827248,0.146876,0.537414,-0.675705,-0.069904,0.893551,-0.831148,0.16848,0.507752,-0.69625
88,-0.09001,0.90771,-0.812829,0.139169,0.514867,-0.67923,-0.090588,0.908041,-0.8127,0.155848,0.525702,-0.673595,-0.08779,0.905323,-0.818295,0.154442,0.547819,-0.683275,-0.083653,0.91229,-0.812202,0.145769,0.527308,-0.693554
89,-0.111004,0.911716,-0.822561,0.132775,0.529625,-0.675214,-0.101261,0.906009,-0.80586,0.124439,0.539408,-0.68988,-0.113158,0.915562,-0.809439,0.153307,0.538126,-0.67339,-0.107994,0.913828,-0.814873,0.148465,0.549512,-0.666903
90,-0.12581,0.928835,-0.796396,0.105735,0.555152,-0.688103,-0.128502,0.917185,-0.804501,0.118379,0.556879,-0.673457,-0.125643,0.926905,-0.790334,0.116903,0.563653,-0.663737,-0.129015,0.921023,-0.80088,0.128233,0.549336,-0.677048
91,-0.146891,0.920978,-0.782945,0.108111,0.553657,-0.665372,-0.13647,0.922394,-0.784925,0.106702,0.561085,-0.665899,-0.145211,0.926564,-0.786124,0.119438,0.556394,-0.668189,-0.136338,0.916629,-0.786919,0.118834,0.555689,-0.669746
92,-0.156835,0.934417,-0.776326,0.108622,0.566705,-0.655442,-0.153919,0.93989,-0.771592,0.093394,0.552076,-0.651146,-0.160769,0.931648,-0.761784,0.09466,0.579457,-0.665822,-0.16604,0.934536,-0.774614,0.09505,0.582832,-0.659381
93,-0.182541,0.940431,-0.75561,0.086517,0.569443,-0.655482,-0.180923,0.927986,-0.761972,0.087739,0.572618,-0.66416,-0.190374,0.94542,-0.757907,0.07265,0.56756,-0.653826,-0.183636,0.943895,-0.75587,0.084617,0.584074,-0.656342
94,-0.191982,0.948576,-0.741757,0.052811,0.576005,-0.643799,-0.193688,0.947517,-0.746882,0.087017,0.569907,-0.655374,-0.202496,0.948939,-0.754378,0.059126,0.582952,-0.675417,-0.200803,0.94315,-0.742554,0.083174,0.560663,-0.645517
95,-0.21307,0.951421,-0.739307,0.068415,0.591824,-0.6373,-0.224467,0.954536,-0.736819,0.067315,0.596012,-0.652893,-0.216991,0.960418,-0.739934,0.073919,0.601093,-0.628155,-0.221618,0.949668,-0.736436,0.05975,0.594499,-0.644276
96,-0.232026,0.966783,-0.727233,0.038249,0.590741,-0.641098,-0.242142,0.967705,-0.722944,0.049294,0.608029,-0.65154,-0.240896,0.964962,-0.728335,0.041056,0.602652,-0.637794,-0.235328,0.961962,-0.714434,0.040767,0.598795,-0.650525
97,-0.252926,0.967491,-0.704925,0.038651,0.599907,-0.640246,-0.247114,0.965459,-0.709092,0.050125,0.615695,-0.65329,-0.260785,0.963479,-0.717449,0.031929,0.60111,-0.641556,-0.263241,0.968026,-0.712165,0.029116,0.59753,-0.643673
98,-0.2791,0.974863,-0.698487,0.032622,0.613095,-0.620119,-0.276729,0.972606,-0.690634,0.025625,0.616683,-0.626694,-0.276876,0.968171,-0.703056,0.012727,0.614461,-0.623571,-0.275717,0.961485,-0.696509,0.011096,0.60224,-0.644626
99,-0.286454,0.979561,-0.687919,-0.015978,0.639995,-0.618168,-0.302913,0.978552,-0.68098,-0.000774,0.62965,-0.613417,-0.289159,0.976839,-0.690205,0.01216,0.621721,-0.624638,-0.292918,0.96961,-0.68535,0.001033,0.605042,-0.628689
100,-0.302289,0.974737,-0.661922,-0.004507,0.624131,-0.615818,-0.31586,0.974596,-0.65774,-0.010348,0.619535,-0.627743,-0.307134,0.978671,-0.668933,-0.006659,0.632177,-0.606075,-0.306879,0.975318,-0.666805,-0.000284,0.63298,-0.612676
101,-0.327645,0.98689,-0.651373,-0.028424,0.640743,-0.603107,-0.338645,0.98475,-0.655161,-0.020127,0.625963,-0.617242,-0.324734,0.983489,-0.655007,-0.007456,0.629606,-0.624311,-0.329257,0.984366,-0.650636,-0.029299,0.618876,-0.610319
